step,train_loss,tps,peak_mem_gb
1,10.940288037061691,33920.0350733464,2.5135397911071777
2,10.008572429418564,45171.40003878249,2.8173956871032715
3,9.647690236568451,44753.59236994935,2.8173956871032715
4,9.428433299064636,45480.66485269881,2.8173956871032715
5,9.270695328712463,44868.66730147304,2.8173956871032715
6,9.104334354400635,44853.71308025691,2.8173956871032715
7,8.98388996720314,45765.57516858994,2.8173956871032715
8,8.854443609714508,45012.30559867739,2.8173956871032715
9,8.722163587808609,45666.56226984213,2.8173956871032715
10,8.629972249269485,45234.54398985111,2.8173956871032715
11,8.515197336673737,44969.30413349219,2.8173956871032715
12,8.455717921257019,43865.44640133998,2.8173956871032715
13,8.362532407045364,44910.137288204685,2.8173956871032715
14,8.27138563990593,44989.32370145081,2.8173956871032715
15,8.195578813552856,45007.31971232624,2.8173956871032715
16,8.17431503534317,45319.07082073762,2.8173956871032715
17,8.073216989636421,45092.995898405796,2.8173956871032715
18,8.001471996307373,45100.971692148414,2.8173956871032715
19,7.9626298397779465,45154.67449125861,2.8173956871032715
20,7.903922900557518,44641.614565412085,2.8173956871032715
21,7.780167922377586,44934.276000854945,2.8173956871032715
22,7.733554765582085,45112.359473142445,2.8173956871032715
23,7.695273607969284,45096.987141978,2.8173956871032715
24,7.656853646039963,44970.34883189987,2.8173956871032715
25,7.5662547796964645,44506.52151376757,2.8173956871032715
26,7.5019484013319016,44777.11445626171,2.8173956871032715
27,7.492943048477173,45068.86374853062,2.8173956871032715
28,7.406716957688332,44857.24847837826,2.8173956871032715
29,7.405748933553696,44998.77662638879,2.8173956871032715
30,7.315450564026833,45194.34917438463,2.8173956871032715
31,7.2771522998809814,44555.78003625534,2.8173956871032715
32,7.270004644989967,45438.72464853859,2.8173956871032715
33,7.193686917424202,44407.394246736585,2.8173956871032715
34,7.167711675167084,44216.09800323098,2.8173956871032715
35,7.108217507600784,44933.41660507373,2.8173956871032715
36,7.113563388586044,44597.1907423782,2.8173956871032715
37,7.093728914856911,44354.09692689667,2.8173956871032715
38,7.000901505351067,44874.886213103295,2.8173956871032715
39,6.988283172249794,44479.01077201882,2.8173956871032715
40,6.965396225452423,44067.27764800657,2.8173956871032715
41,6.976836368441582,40337.07526007875,2.8173956871032715
42,6.866718962788582,45296.15162593544,2.8173956871032715
43,6.900708481669426,44947.84705874947,2.8173956871032715
44,6.862178444862366,45036.59856795371,2.8173956871032715
45,6.8602878004312515,45147.42491485725,2.8173956871032715
46,6.799909234046936,44166.82792480527,2.8173956871032715
47,6.819277375936508,43769.01176293186,2.8173956871032715
48,6.742368385195732,44826.692656605155,2.8173956871032715
49,6.749666005373001,44956.05097860049,2.8173956871032715
50,6.679267689585686,45277.18559562445,2.8173956871032715
51,6.727305591106415,45752.16461317422,2.8173956871032715
52,6.701158344745636,45334.25102201988,2.8173956871032715
53,6.697589620947838,45373.0511676329,2.8173956871032715
54,6.681351348757744,45294.81930693192,2.8173956871032715
55,6.680103570222855,45044.118917510525,2.8173956871032715
56,6.6818137764930725,44612.9192687957,2.8173956871032715
57,6.637519687414169,44998.71769441369,2.8173956871032715
58,6.591488167643547,45126.2161284439,2.8173956871032715
59,6.620430052280426,44957.92227395134,2.8173956871032715
60,6.576616406440735,45187.75912413199,2.8173956871032715
61,6.533246546983719,44806.196718110186,2.8173956871032715
62,6.570041373372078,44230.790152524016,2.8173956871032715
63,6.54316084086895,45212.26792518964,2.8173956871032715
64,6.570333376526833,44725.26965964979,2.8173956871032715
65,6.501148194074631,44983.32700188621,2.8173956871032715
66,6.518270328640938,45558.63820666522,2.8173956871032715
67,6.483084440231323,44892.16390664096,2.8173956871032715
68,6.49859718978405,44298.621353490475,2.8173956871032715
69,6.452886939048767,44949.486133097314,2.8173956871032715
70,6.483095794916153,44839.60265950067,2.8173956871032715
71,6.409688770771027,45114.454829316936,2.8173956871032715
72,6.477251812815666,44857.588872204426,2.8173956871032715
73,6.444822087883949,44717.91359020571,2.8173956871032715
74,6.432762339711189,44281.39081548826,2.8173956871032715
75,6.432094424962997,45098.581617479314,2.8173956871032715
76,6.420588135719299,45628.72808188401,2.8173956871032715
77,6.430041432380676,44542.60345689079,2.8173956871032715
78,6.374207749962807,45250.11454499855,2.8173956871032715
79,6.391080215573311,45170.05278024794,2.8173956871032715
