step,train_loss,tps,peak_mem_gb
1,10.939070761203766,54644.838042066585,2.361823558807373
2,10.019291162490845,76153.29484193804,2.517648220062256
3,9.63934737443924,84627.09653051816,2.517648220062256
4,9.43850165605545,85291.98701124213,2.517648220062256
5,9.290585696697235,83783.98361127934,2.517648220062256
6,9.11409991979599,85021.15707475257,2.517648220062256
7,8.992515921592712,85604.89184358677,2.517648220062256
8,8.831277251243591,83424.91092149902,2.517648220062256
9,8.716000258922577,86529.57869835077,2.517648220062256
10,8.608122646808624,87256.62268587884,2.517648220062256
11,8.52852475643158,87384.98626381355,2.517648220062256
12,8.47620815038681,84030.50743465331,2.517648220062256
13,8.3837308883667,86762.46981502863,2.517648220062256
14,8.26621562242508,84309.22131277769,2.517648220062256
15,8.209776729345322,86262.72766026888,2.517648220062256
16,8.163965046405792,85245.63180075791,2.517648220062256
17,8.035796701908112,81851.56844229961,2.517648220062256
18,7.99971529841423,84075.125876299,2.517648220062256
19,7.981450647115707,83700.3799992083,2.517648220062256
20,7.8979266583919525,86455.34837055998,2.517648220062256
21,7.799187928438187,86243.2949607152,2.517648220062256
22,7.715258479118347,84657.01741706356,2.517648220062256
23,7.675221115350723,85141.3089008625,2.517648220062256
24,7.6411034762859344,85938.40761183482,2.517648220062256
25,7.567217946052551,85150.6719417447,2.517648220062256
26,7.515608072280884,86997.87075267753,2.517648220062256
27,7.476521790027618,85340.79044652748,2.517648220062256
28,7.415006577968597,85030.6120713269,2.517648220062256
29,7.389743506908417,83434.8752554431,2.517648220062256
30,7.2968213856220245,85387.87256334556,2.517648220062256
31,7.270975321531296,85013.22912288152,2.517648220062256
32,7.229004919528961,85937.42694231382,2.517648220062256
33,7.141446828842163,86758.30738707415,2.517648220062256
34,7.152749001979828,85773.84805855932,2.517648220062256
35,7.118263602256775,87587.1921696046,2.517648220062256
36,7.130435645580292,82827.64391977698,2.517648220062256
37,7.098749607801437,84638.60105811374,2.517648220062256
38,7.044569104909897,86905.23325813482,2.517648220062256
39,6.977476894855499,87295.11293668929,2.517648220062256
40,6.939234703779221,84147.0879963363,2.517648220062256
41,6.99417182803154,87477.31364315012,2.517648220062256
42,6.875117212533951,85360.73303218147,2.517648220062256
43,6.86271408200264,84965.92881236429,2.517648220062256
44,6.8445307314395905,84385.92393021347,2.517648220062256
45,6.844854176044464,86093.27101295668,2.517648220062256
46,6.815294057130814,86095.6439882933,2.517648220062256
47,6.838056981563568,86580.98175542639,2.517648220062256
48,6.719408541917801,87629.78776967294,2.517648220062256
49,6.768855929374695,85096.1446843605,2.517648220062256
50,6.699566334486008,85669.31043565052,2.517648220062256
51,6.709486275911331,85539.79809055717,2.517648220062256
52,6.660831540822983,82912.61335048627,2.517648220062256
53,6.694911956787109,86366.49419021605,2.517648220062256
54,6.696384608745575,85858.89832961504,2.517648220062256
55,6.659949034452438,85670.39179792006,2.517648220062256
56,6.64901265501976,84662.15405161295,2.517648220062256
57,6.618582248687744,84866.19284451644,2.517648220062256
58,6.550024300813675,86240.94089683355,2.517648220062256
59,6.66037717461586,85923.95507775899,2.517648220062256
60,6.6124584674835205,85312.46282611789,2.517648220062256
61,6.541815966367722,83705.26100280507,2.517648220062256
62,6.552066475152969,83698.65967670355,2.517648220062256
63,6.5168329775333405,84813.59932736083,2.517648220062256
64,6.546766638755798,86571.92864438376,2.517648220062256
65,6.535041183233261,86348.04544301536,2.517648220062256
66,6.5397519171237946,86164.98989117857,2.517648220062256
67,6.459880828857422,85881.35109315376,2.517648220062256
68,6.532924294471741,66465.68356382386,2.517648220062256
69,6.507423549890518,87024.40834918937,2.517648220062256
70,6.480473548173904,85523.29730912871,2.517648220062256
71,6.417866379022598,84361.8641278119,2.517648220062256
72,6.517792999744415,84324.81712376191,2.517648220062256
73,6.458371579647064,86353.21301050742,2.517648220062256
74,6.451893299818039,87118.45986777467,2.517648220062256
75,6.468968391418457,87105.02923640079,2.517648220062256
76,6.38145449757576,86598.60257371949,2.517648220062256
77,6.402605891227722,86360.82307442535,2.517648220062256
78,6.378351002931595,86746.57532371239,2.517648220062256
79,6.374238878488541,88243.71957558069,2.517648220062256
80,6.324645817279816,87626.96632801069,2.517648220062256
81,6.389720410108566,85940.08689244244,2.517648220062256
82,6.3883107006549835,85352.74162806751,2.517648220062256
83,6.375999182462692,85672.96848717397,2.517648220062256
84,6.3393412828445435,84038.94686486451,2.517648220062256
85,6.318309247493744,84041.31072300751,2.517648220062256
86,6.364393353462219,85406.96144244657,2.517648220062256
87,6.332143634557724,87501.21981347277,2.517648220062256
