step,train_loss,tps,peak_mem_gb
65,6.535144478082657,156673.6167235312,3.586413860321045
66,6.539862334728241,156080.99428802126,3.586413860321045
67,6.459992051124573,155989.01062671878,3.586413860321045
68,6.5329355001449585,130997.47989201013,3.586413860321045
69,6.507490426301956,156662.18714571494,3.586413860321045
70,6.480599939823151,155680.90209523463,3.586413860321045
71,6.4182407557964325,156709.61292864152,3.586413860321045
72,6.518245428800583,155946.39922593537,3.586413860321045
73,6.458491384983063,156238.24179711723,3.586413860321045
74,6.451998770236969,155734.48504001604,3.586413860321045
75,6.470319330692291,155071.38395212204,3.586413860321045
76,6.3826629519462585,155324.4031729636,3.586413860321045
77,6.404091835021973,156077.93675751975,3.586413860321045
78,6.377718806266785,155406.24668215765,3.586413860321045
79,6.375643640756607,156119.06835827237,3.586413860321045
80,6.324709832668304,155514.25918090183,3.586413860321045
81,6.39099794626236,155884.49269470185,3.586413860321045
82,6.388648271560669,156090.1675983237,3.586413860321045
83,6.376355916261673,155414.11065706893,3.586413860321045
84,6.3402392864227295,155547.87609381042,3.586413860321045
85,6.318531900644302,155588.2884190048,3.586413860321045
86,6.364822655916214,154926.03614423538,3.586413860321045
87,6.333122968673706,156388.95502787663,3.586413860321045
88,6.240990608930588,155907.39238193064,3.586413860321045
89,6.278413623571396,156276.21493714763,3.586413860321045
90,6.275894969701767,155859.74384215224,3.586413860321045
91,6.204451501369476,156151.97150977407,3.586413860321045
92,6.2271862626075745,156073.63869256672,3.586413860321045
93,6.2642292976379395,156828.7504890238,3.586413860321045
94,6.243269681930542,155914.51122289003,3.586413860321045
95,6.237796783447266,155425.8861409638,3.586413860321045
96,6.264773786067963,155381.91294182686,3.586413860321045
97,6.206839591264725,157033.47238053943,3.586413860321045
98,6.256545066833496,156719.4410692671,3.586413860321045
99,6.15445476770401,156478.38241289818,3.586413860321045
100,6.150172591209412,156814.65912404927,3.586413860321045
101,6.177640914916992,156390.3341662684,3.586413860321045
102,6.153444528579712,156130.064095151,3.586413860321045
103,6.176043272018433,156407.2862087929,3.586413860321045
104,6.057067096233368,156076.91760730583,3.586413860321045
105,6.229232728481293,156020.13209933758,3.586413860321045
106,6.125319272279739,155346.2606489124,3.586413860321045
107,6.147933602333069,156668.83931432923,3.586413860321045
108,6.17597958445549,156406.3517485462,3.586413860321045
109,6.0712533593177795,156234.8672999547,3.586413860321045
110,6.171164244413376,155976.88414054597,3.586413860321045
111,6.113535672426224,156204.23708583228,3.586413860321045
112,6.070284932851791,155340.20314186544,3.586413860321045
113,6.078443318605423,156134.09920963895,3.586413860321045
114,6.045051842927933,156040.98999134297,3.586413860321045
115,6.026719927787781,156256.7153119445,3.586413860321045
116,6.124202609062195,155825.5503263728,3.586413860321045
117,6.074441611766815,154801.66276993914,3.586413860321045
118,6.145329803228378,156121.95015566592,3.586413860321045
119,6.0833380818367,156133.56709469107,3.586413860321045
120,6.029449105262756,156111.31020174848,3.586413860321045
121,6.0073332488536835,155656.61449042286,3.586413860321045
122,6.065006881952286,156205.3910500585,3.586413860321045
123,6.043502539396286,155793.7117216277,3.586413860321045
124,6.019470989704132,156036.16250976722,3.586413860321045
125,6.0014568567276,156279.85777560467,3.586413860321045
126,6.020734518766403,155738.32325863166,3.586413860321045
127,5.98459991812706,154454.251650866,3.586413860321045
128,6.054156452417374,155875.8297023179,3.586413860321045
129,5.967260330915451,155969.0958591955,3.586413860321045
130,6.046419709920883,156298.60775249955,3.586413860321045
131,6.017667859792709,156215.24482356885,3.586413860321045
132,5.928993999958038,156341.85648495465,3.586413860321045
133,5.959599047899246,156146.29450456065,3.586413860321045
134,5.993131577968597,156057.55628175053,3.586413860321045
135,6.005619764328003,156177.07946637576,3.586413860321045
136,5.980513900518417,155921.85182659916,3.586413860321045
137,5.937327086925507,155247.99426174464,3.586413860321045
138,5.999803394079208,155587.31968632116,3.586413860321045
139,6.027949273586273,154853.63884259996,3.586413860321045
140,5.93339803814888,156102.97658409126,3.586413860321045
141,5.919640958309174,155956.61852974817,3.586413860321045
142,5.960695296525955,155322.07733785154,3.586413860321045
143,5.874098181724548,155470.45580373064,3.586413860321045
144,5.946668773889542,155550.03264832625,3.586413860321045
145,6.032290190458298,156091.009647018,3.586413860321045
146,5.910141795873642,156119.33436588247,3.586413860321045
147,5.835046589374542,155260.4023053137,3.586413860321045
148,5.915876120328903,156207.56587513813,3.586413860321045
149,5.8863972425460815,156405.32830489712,3.586413860321045
150,5.889984458684921,156416.2308932375,3.586413860321045
151,5.844941735267639,155684.0763530637,3.586413860321045
152,5.868424117565155,155886.39337795365,3.586413860321045
153,5.893739074468613,156127.5810514382,3.586413860321045
154,5.882825583219528,155233.70335498912,3.586413860321045
155,5.903056293725967,156329.58617045902,3.586413860321045
156,5.912812530994415,156134.09920963895,3.586413860321045
157,5.809179455041885,155300.48989067358,3.586413860321045
158,5.896359026432037,154753.467845117,3.586413860321045
159,5.8106915056705475,156049.05122271902,3.586413860321045
160,5.853647947311401,156232.38092163485,3.586413860321045
161,5.836520582437515,154707.3055655769,3.586413860321045
162,5.849956721067429,155691.43936608272,3.586413860321045
163,5.909064531326294,154599.0194878475,3.586413860321045
164,5.862970054149628,152276.5523147176,3.586413860321045
165,5.822066843509674,155088.00749718107,3.586413860321045
166,5.882419645786285,156248.76583623825,3.586413860321045
167,5.818048715591431,155352.84543155844,3.586413860321045
168,5.838307023048401,155355.7429127728,3.586413860321045
169,5.846413850784302,156061.6762530151,3.586413860321045
170,5.908465415239334,156470.18769620828,3.586413860321045
171,5.828636169433594,156067.61293824445,3.586413860321045
172,5.819978445768356,156136.36073863148,3.586413860321045
173,5.838002622127533,155246.98592131582,3.586413860321045
174,5.701061248779297,156105.32586496626,3.586413860321045
175,5.7950485944747925,156182.75871034604,3.586413860321045
176,5.834434509277344,156302.16275780345,3.586413860321045
177,5.807576239109039,156359.28719918043,3.586413860321045
178,5.812198221683502,155063.11725270833,3.586413860321045
179,5.829059571027756,155433.3565893292,3.586413860321045
180,5.793174475431442,155968.21087643702,3.586413860321045
181,5.763956815004349,156202.55055340152,3.586413860321045
182,5.807625561952591,156139.02144485363,3.586413860321045
183,5.7607841193675995,155670.58665117953,3.586413860321045
184,5.770345121622086,156320.82918913354,3.586413860321045
185,5.804563641548157,156352.30555368323,3.586413860321045
186,5.79440975189209,154800.18074275143,3.586413860321045
187,5.762000352144241,156228.60710576174,3.586413860321045
188,5.821437060832977,154823.85298155624,3.586413860321045
189,5.7724489569664,154140.9327784412,3.586413860321045
190,5.7472642958164215,156382.59351082394,3.586413860321045
191,5.758996278047562,155867.3002475705,3.586413860321045
192,5.653875946998596,156241.749652634,3.586413860321045
193,5.812860727310181,155779.9381613316,3.586413860321045
194,5.668550610542297,156426.7344156801,3.586413860321045
195,5.723705172538757,156364.4904869675,3.586413860321045
196,5.716714292764664,155888.4709219681,3.586413860321045
197,5.758798599243164,156251.60801398134,3.586413860321045
198,5.776245713233948,156250.85305043345,3.586413860321045
199,5.7394576370716095,151111.93954157011,3.586413860321045
