step,train_loss,tps,peak_mem_gb
1,10.939070761203766,43806.41346904479,2.5178847312927246
2,10.019269049167633,98303.32031719942,2.67287015914917
3,9.639402627944946,96073.81849466545,2.67287015914917
4,9.438497722148895,94275.60044442394,2.67287015914917
5,9.29054743051529,95482.2918717336,2.67287015914917
6,9.114161789417267,97403.14427454515,2.67287015914917
7,8.99261349439621,97494.4871441644,2.67287015914917
8,8.831324636936188,95039.99570712466,2.67287015914917
9,8.716043293476105,96011.33469939558,2.67287015914917
10,8.608213305473328,95868.26764916579,2.67287015914917
11,8.528563559055328,92641.09926673176,2.67287015914917
12,8.47622412443161,92501.52676601593,2.67287015914917
13,8.383762896060944,93201.38302574518,2.67287015914917
14,8.26622873544693,94706.68266163362,2.67287015914917
15,8.209770441055298,94074.78261006462,2.67287015914917
16,8.163957238197327,95064.86111131766,2.67287015914917
17,8.03581440448761,94702.71824297006,2.67287015914917
18,7.999783843755722,93767.98930092546,2.67287015914917
19,7.981480538845062,94936.5652388197,2.67287015914917
20,7.897967904806137,93793.66565279018,2.67287015914917
21,7.799179017543793,93741.33596880539,2.67287015914917
22,7.715175628662109,93759.19378485874,2.67287015914917
23,7.675217002630234,94120.52365349153,2.67287015914917
24,7.641022324562073,94602.51084850026,2.67287015914917
25,7.56709361076355,95338.59695464255,2.67287015914917
26,7.515468269586563,92874.98270710607,2.67287015914917
27,7.476378440856934,95771.16862550534,2.67287015914917
28,7.414927005767822,95474.54801168432,2.67287015914917
29,7.389659255743027,96525.98174321884,2.67287015914917
30,7.296733349561691,94138.4456469456,2.67287015914917
31,7.2708233296871185,94097.19660723073,2.67287015914917
32,7.22889319062233,91782.39677957799,2.67287015914917
33,7.141305595636368,95275.03456345866,2.67287015914917
34,7.152643144130707,91547.90913081446,2.67287015914917
35,7.1181671023368835,94821.63181309288,2.67287015914917
36,7.130331784486771,94468.99772297326,2.67287015914917
37,7.098631173372269,92142.99870422922,2.67287015914917
38,7.0444655418396,92924.54300759295,2.67287015914917
39,6.977477490901947,93420.62591548271,2.67287015914917
40,6.939086735248566,92612.92953590926,2.67287015914917
41,6.994156092405319,95787.40489321669,2.67287015914917
42,6.8750472366809845,92016.30213498996,2.67287015914917
43,6.862555354833603,93187.44893822522,2.67287015914917
44,6.844425290822983,93134.75196313614,2.67287015914917
45,6.844795882701874,92828.39059612335,2.67287015914917
46,6.8152168691158295,94569.39408761325,2.67287015914917
47,6.837950021028519,93609.12510116404,2.67287015914917
48,6.719391703605652,94242.48594700397,2.67287015914917
49,6.7687696516513824,91880.96929812539,2.67287015914917
50,6.699516117572784,94764.97997209225,2.67287015914917
