step,train_loss,tps,peak_mem_gb,val_ppl
105,6.133958041667938,87568.65068896167,5.254854202270508,
106,6.145413294434547,87533.20795473001,5.254854202270508,
107,6.140341803431511,87574.55130173673,5.254854202270508,
108,6.133085802197456,87385.90301674088,5.254854202270508,
109,6.1244102865457535,87312.67898322265,5.254854202270508,
110,6.107276886701584,87668.28646838562,5.254854202270508,
111,6.114051938056946,87495.5936567758,5.254854202270508,
112,6.0940719693899155,87756.33860451098,5.254854202270508,
113,6.0887254774570465,87265.5148250597,5.254854202270508,
114,6.085898011922836,87655.91568538787,5.254854202270508,
115,6.063484936952591,87755.90434763454,5.254854202270508,
116,6.058207467198372,87819.7582043713,5.254854202270508,
117,6.075876846909523,87830.1406031051,5.254854202270508,
118,6.0376869440078735,87967.58760911025,5.254854202270508,
119,6.017854794859886,87522.46368441237,5.254854202270508,
120,6.094560012221336,87908.73353245777,5.254854202270508,
121,6.063079163432121,87762.41865208249,5.254854202270508,
122,6.043599992990494,87657.4810604442,5.254854202270508,
123,6.0197117030620575,87701.44619918156,5.254854202270508,
124,5.994810864329338,87825.49628077535,5.254854202270508,
125,6.044812187552452,87757.94959498478,5.254854202270508,
126,5.975345283746719,87771.44221091969,5.254854202270508,
127,6.038134962320328,87986.05904054198,5.254854202270508,
128,6.016237169504166,87829.2566005844,5.254854202270508,
129,5.9986288994550705,87766.03345754284,5.254854202270508,
130,5.995040163397789,87892.0228761451,5.254854202270508,
131,5.951229631900787,87756.91295085185,5.254854202270508,
132,6.020312920212746,87571.217288056,5.254854202270508,
133,5.987958654761314,87813.4457836175,5.254854202270508,
134,6.006893292069435,87863.71780470088,5.254854202270508,
135,5.926058441400528,87789.76125717122,5.254854202270508,
136,5.94523586332798,87996.2976940492,5.254854202270508,
137,5.960741087794304,87931.9619165462,5.254854202270508,
138,5.978043779730797,87849.5931616906,5.254854202270508,
139,5.9386138170957565,87480.26465909473,5.254854202270508,
140,5.938692197203636,87736.18521004595,5.254854202270508,
141,5.92313489317894,87779.08005750646,5.254854202270508,
142,5.960746914148331,87290.10922429565,5.254854202270508,
143,5.901138991117477,87491.93147325623,5.254854202270508,
144,5.895383566617966,87781.19646669053,5.254854202270508,
145,5.886429518461227,87642.8497802296,5.254854202270508,
146,5.903046146035194,87675.4029976617,5.254854202270508,
147,5.9021526128053665,87663.43558707171,5.254854202270508,
148,5.922914743423462,87503.12785762934,5.254854202270508,
149,5.88915890455246,87656.15328335989,5.254854202270508,
150,5.902769029140472,87804.70808545436,5.254854202270508,
151,5.879315450787544,87919.53067347647,5.254854202270508,
152,5.897057011723518,87711.10093905327,5.254854202270508,
153,5.889526009559631,87714.87945941082,5.254854202270508,
154,5.895986095070839,87665.25285724309,5.254854202270508,
155,5.918672144412994,87589.04814502777,5.254854202270508,
156,5.892368510365486,87592.67659484701,5.254854202270508,
157,5.883225753903389,87727.01490952524,5.254854202270508,
158,5.846776932477951,87807.9196536084,5.254854202270508,
159,5.864181354641914,87619.70404664076,5.254854202270508,
160,5.884037747979164,87165.06437192825,5.254854202270508,
161,5.841519266366959,87827.78330259326,5.254854202270508,
162,5.82540999352932,87441.02686220378,5.254854202270508,
163,5.816328078508377,87563.49004836926,5.254854202270508,
164,5.863021954894066,87703.29302847954,5.254854202270508,
165,5.834246218204498,87777.95882247372,5.254854202270508,
166,5.822317540645599,87540.45590428056,5.254854202270508,
167,5.820811718702316,87509.68826473664,5.254854202270508,
168,5.803207769989967,87582.82465809205,5.254854202270508,
169,5.8171601593494415,87544.84707291187,5.254854202270508,
170,5.79289348423481,87717.34267017862,5.254854202270508,
171,5.789322942495346,87491.17957997357,5.254854202270508,
172,5.800666034221649,87594.54675945827,5.254854202270508,
173,5.776966407895088,87747.24812344977,5.254854202270508,
174,5.7757889330387115,87804.34346811271,5.254854202270508,
175,5.79695837199688,87660.57004487823,5.254854202270508,
176,5.769772469997406,87788.35937675156,5.254854202270508,
177,5.796574309468269,87646.62242234369,5.254854202270508,
178,5.788154676556587,87829.10225276269,5.254854202270508,
179,5.79050013422966,87679.84966721084,5.254854202270508,
180,5.764885649085045,87944.25599114408,5.254854202270508,
181,5.78926220536232,87943.18680471028,5.254854202270508,
182,5.821761295199394,87419.90590839412,5.254854202270508,
183,5.804866150021553,87839.9780858549,5.254854202270508,
184,5.819726407527924,87744.62918179139,5.254854202270508,
185,5.823698565363884,87935.12653854853,5.254854202270508,
186,5.803454980254173,87773.88057162664,5.254854202270508,
187,5.837296292185783,87650.1717969841,5.254854202270508,
188,5.807188272476196,87961.15540263783,5.254854202270508,
189,5.772913247346878,87885.36287166842,5.254854202270508,
190,5.738409161567688,87952.4867833488,5.254854202270508,
191,5.79112234711647,87641.06138189083,5.254854202270508,
192,5.7623133063316345,87693.57006566381,5.254854202270508,
193,5.720061719417572,87393.34887421547,5.254854202270508,
194,5.747905969619751,87825.72076844257,5.254854202270508,
195,5.734326481819153,87609.69245187733,5.254854202270508,
196,5.714110791683197,87922.08975970776,5.254854202270508,
197,5.755279988050461,87506.55418958169,5.254854202270508,
198,5.754293203353882,87807.24646702355,5.254854202270508,
199,5.750661626458168,87278.27447048169,5.254854202270508,
200,5.754539489746094,87650.99629916615,5.254854202270508,269.81795166234747
201,5.699583262205124,61735.8342759342,5.254854202270508,
202,5.705034971237183,87801.28641107593,5.254854202270508,
203,5.737745448946953,87557.22835814454,5.254854202270508,
204,5.726949989795685,87670.20180566014,5.254854202270508,
205,5.701637357473373,87591.75549834601,5.254854202270508,
206,5.724654257297516,87712.0385415146,5.254854202270508,
207,5.676987141370773,87796.16842057521,5.254854202270508,
208,5.723676115274429,87644.20509945978,5.254854202270508,
209,5.6426920890808105,87615.2634753958,5.254854202270508,
210,5.686899408698082,87918.23712613156,5.254854202270508,
211,5.707599058747292,87226.77386807103,5.254854202270508,
212,5.683829501271248,88005.76387843023,5.254854202270508,
213,5.6955675929784775,87359.00570660016,5.254854202270508,
214,5.662491947412491,87465.8872945349,5.254854202270508,
215,5.634282350540161,87705.55969801848,5.254854202270508,
216,5.669132098555565,87337.64685207311,5.254854202270508,
217,5.686639815568924,87727.88285583114,5.254854202270508,
218,5.662918880581856,87645.93773354068,5.254854202270508,
219,5.656296581029892,87662.21945603915,5.254854202270508,
220,5.66483211517334,87863.1139745544,5.254854202270508,
221,5.660067588090897,87588.89464031736,5.254854202270508,
222,5.6347581297159195,87884.07032953261,5.254854202270508,
223,5.6458481550216675,87700.20103241866,5.254854202270508,
224,5.654441207647324,87338.00760368806,5.254854202270508,
225,5.6328402906656265,87726.16097911414,5.254854202270508,
226,5.656626224517822,87722.74542370555,5.254854202270508,
227,5.60345883667469,87680.85652294016,5.254854202270508,
228,5.5759841203689575,87655.46844564062,5.254854202270508,
229,5.63539183139801,87532.58078475174,5.254854202270508,
230,5.5841236263513565,87818.77621264906,5.254854202270508,
231,5.614667356014252,87594.29553867332,5.254854202270508,
232,5.584769442677498,87627.55294943493,5.254854202270508,
233,5.637418359518051,87754.40549401417,5.254854202270508,
234,5.629447236657143,87486.62672449078,5.254854202270508,
235,5.630542889237404,87399.37872584103,5.254854202270508,
236,5.584503248333931,87791.76602396375,5.254854202270508,
237,5.592888668179512,87754.23740147406,5.254854202270508,
238,5.617850750684738,87768.16324977126,5.254854202270508,
239,5.606330990791321,87766.87415265352,5.254854202270508,
240,5.611263379454613,87814.21725303102,5.254854202270508,
241,5.574877321720123,87649.82243633158,5.254854202270508,
242,5.573847830295563,87448.78814329456,5.254854202270508,
243,5.602545812726021,87785.2473622389,5.254854202270508,
244,5.617644980549812,87695.8082545648,5.254854202270508,
245,5.5729750245809555,87536.19061940415,5.254854202270508,
246,5.563814505934715,87528.70646724821,5.254854202270508,
247,5.578365281224251,87429.7629375199,5.254854202270508,
248,5.580589532852173,87704.0065969945,5.254854202270508,
249,5.586155667901039,87803.09537782881,5.254854202270508,
250,5.606298238039017,87645.4626496374,5.254854202270508,
251,5.543858110904694,87748.38257985975,5.254854202270508,
252,5.578179776668549,87842.63079433666,5.254854202270508,
253,5.5735055804252625,87809.33618409178,5.254854202270508,
254,5.583937346935272,87811.53820835688,5.254854202270508,
255,5.529462292790413,87909.16930319429,5.254854202270508,
256,5.550628796219826,87446.21480603449,5.254854202270508,
257,5.556130543351173,87830.91236588653,5.254854202270508,
258,5.53309491276741,87644.24701721763,5.254854202270508,
259,5.527760356664658,87453.42053204842,5.254854202270508,
260,5.546049982309341,87606.84438272766,5.254854202270508,
261,5.543487057089806,87595.42604355363,5.254854202270508,
262,5.582982376217842,87711.57673481214,5.254854202270508,
263,5.55350261926651,87349.02583835508,5.254854202270508,
264,5.532287105917931,87511.54095695783,5.254854202270508,
265,5.552027404308319,87560.28238915758,5.254854202270508,
266,5.507352888584137,87635.3054702503,5.254854202270508,
267,5.521666944026947,87572.27744897924,5.254854202270508,
268,5.54880590736866,87595.91454234546,5.254854202270508,
269,5.544584825634956,87479.81920996733,5.254854202270508,
270,5.498073503375053,87986.59415186221,5.254854202270508,
271,5.504507437348366,87423.38133492779,5.254854202270508,
272,5.509342536330223,87662.16354278004,5.254854202270508,
273,5.537377804517746,87751.68807689441,5.254854202270508,
274,5.523883357644081,87719.2881446422,5.254854202270508,
275,5.469472706317902,87813.0249878325,5.254854202270508,
276,5.5094437301158905,87638.08553705517,5.254854202270508,
277,5.491133660078049,87503.7406777867,5.254854202270508,
278,5.539845302700996,87869.39140489005,5.254854202270508,
279,5.491620123386383,87709.58962205902,5.254854202270508,
280,5.512168824672699,87715.27132459747,5.254854202270508,
281,5.489745080471039,87588.43412941443,5.254854202270508,
282,5.501476243138313,87867.14434688991,5.254854202270508,
283,5.508035391569138,87720.4078813021,5.254854202270508,
284,5.504973918199539,87878.0296040727,5.254854202270508,
285,5.492000102996826,87634.56508019095,5.254854202270508,
286,5.523422718048096,87993.94555045053,5.254854202270508,
287,5.453322276473045,87552.29215576388,5.254854202270508,
288,5.505315065383911,87595.99828554256,5.254854202270508,
289,5.4403769969940186,87538.62986542839,5.254854202270508,
290,5.464412659406662,87820.68410239584,5.254854202270508,
291,5.4659057557582855,87814.87651945285,5.254854202270508,
292,5.45058086514473,87686.1848528044,5.254854202270508,
293,5.448738247156143,87836.82030845697,5.254854202270508,
294,5.433045282959938,87810.40211835263,5.254854202270508,
295,5.452788069844246,87575.7091985143,5.254854202270508,
296,5.4362373650074005,87691.79358455377,5.254854202270508,
297,5.426847323775291,87817.24715497492,5.254854202270508,
298,5.435891672968864,87527.03420595152,5.254854202270508,
299,5.460670813918114,87495.13412643378,5.254854202270508,
300,5.439710512757301,87727.14090066536,5.254854202270508,
301,5.450444161891937,87745.3854376601,5.254854202270508,
302,5.4570808708667755,87728.2468384255,5.254854202270508,
303,5.41106341779232,87688.14293199571,5.254854202270508,
304,5.401125088334084,87684.60446694704,5.254854202270508,
305,5.455446287989616,87835.64146309704,5.254854202270508,
306,5.414086610078812,87601.13484106079,5.254854202270508,
307,5.443906545639038,87760.96160540439,5.254854202270508,
308,5.443484976887703,87434.62970939247,5.254854202270508,
309,5.411830499768257,87740.20394581759,5.254854202270508,
310,5.432468473911285,87853.46786019341,5.254854202270508,
311,5.4467878341674805,87699.22171261409,5.254854202270508,
312,5.4486163556575775,87747.08005832824,5.254854202270508,
313,5.429234251379967,87795.00468682229,5.254854202270508,
314,5.41360604763031,87897.79850728012,5.254854202270508,
315,5.3877438604831696,87475.85212878727,5.254854202270508,
316,5.419343203306198,87287.72538579656,5.254854202270508,
317,5.365912914276123,87165.10583261971,5.254854202270508,
318,5.4146625101566315,87063.21789978658,5.254854202270508,
319,5.438432291150093,87392.14022526666,5.254854202270508,
320,5.422234699130058,87394.16855172186,5.254854202270508,
321,5.427707761526108,87385.63910104772,5.254854202270508,
322,5.418036460876465,87235.09238062882,5.254854202270508,
323,5.39443838596344,87206.40644053149,5.254854202270508,
324,5.378523766994476,87194.51139361288,5.254854202270508,
325,5.386686235666275,87150.22397854201,5.254854202270508,
326,5.376832082867622,87120.3512553993,5.254854202270508,
327,5.413696706295013,87152.50359869847,5.254854202270508,
328,5.382357835769653,86919.01461014527,5.254854202270508,
329,5.397207260131836,87262.84145251452,5.254854202270508,
330,5.390765070915222,87236.47664649869,5.254854202270508,
331,5.393968388438225,87100.65447793236,5.254854202270508,
332,5.413257643580437,87353.43946268073,5.254854202270508,
333,5.3710016310215,87108.86613707361,5.254854202270508,
334,5.34909725189209,87200.09889520744,5.254854202270508,
335,5.391251876950264,87367.82153410075,5.254854202270508,
336,5.422060057520866,87615.90579433438,5.254854202270508,
337,5.397974476218224,87803.89471246465,5.254854202270508,
338,5.3997756242752075,87780.70589918426,5.254854202270508,
339,5.423731550574303,87606.02071097569,5.254854202270508,
340,5.39978115260601,87205.34128660901,5.254854202270508,
341,5.371182769536972,87490.90110425957,5.254854202270508,
342,5.395513162016869,87673.97680296298,5.254854202270508,
343,5.3772237449884415,87741.18418112207,5.254854202270508,
344,5.351355582475662,87585.97815304593,5.254854202270508,
345,5.377842679619789,87609.1200309541,5.254854202270508,
346,5.401008054614067,87575.94636187321,5.254854202270508,
347,5.34953498840332,87672.18713408512,5.254854202270508,
348,5.314314633607864,87412.121955594,5.254854202270508,
349,5.368335351347923,87875.0095527397,5.254854202270508,
350,5.3632868975400925,87430.62501190777,5.254854202270508,
351,5.364202931523323,87584.83393836196,5.254854202270508,
352,5.343076571822166,87584.47114482646,5.254854202270508,
353,5.342023089528084,87782.2336846129,5.254854202270508,
354,5.334639102220535,87799.1269669751,5.254854202270508,
355,5.37048813700676,87671.73972828189,5.254854202270508,
356,5.416976481676102,87790.85475498028,5.254854202270508,
357,5.332992300391197,87566.96295307559,5.254854202270508,
358,5.3254571706056595,87665.21091938984,5.254854202270508,
359,5.304741606116295,87511.1648401607,5.254854202270508,
360,5.3489628583192825,87662.0377382078,5.254854202270508,
361,5.312115699052811,87207.9143003128,5.254854202270508,
362,5.334363549947739,87596.3193026148,5.254854202270508,
363,5.330163240432739,87506.51240342949,5.254854202270508,
364,5.3324635326862335,87671.37621442908,5.254854202270508,
365,5.28537181019783,87585.37813430063,5.254854202270508,
366,5.343792676925659,87724.48116452838,5.254854202270508,
367,5.331497758626938,87558.7762650457,5.254854202270508,
368,5.32629020512104,87503.72674996052,5.254854202270508,
369,5.334336414933205,87418.34900693169,5.254854202270508,
370,5.291620880365372,87574.32809623946,5.254854202270508,
371,5.354978322982788,87484.34351360779,5.254854202270508,
372,5.359107226133347,87781.84122089478,5.254854202270508,
373,5.329676881432533,87594.79798168424,5.254854202270508,
374,5.318363770842552,87568.85991695103,5.254854202270508,
375,5.315331846475601,87628.82398946585,5.254854202270508,
376,5.296969383955002,87666.329275875,5.254854202270508,
377,5.348405569791794,87790.30800267064,5.254854202270508,
378,5.315663188695908,87785.82208704653,5.254854202270508,
379,5.313402235507965,87467.51547120507,5.254854202270508,
380,5.326448395848274,87621.74295024987,5.254854202270508,
381,5.3314183205366135,87723.75326485289,5.254854202270508,
382,5.289258033037186,87590.73673235437,5.254854202270508,
383,5.308774650096893,87769.67658601202,5.254854202270508,
384,5.268284857273102,87632.49764211697,5.254854202270508,
385,5.319877654314041,87597.100919238,5.254854202270508,
386,5.283870249986649,87824.54222099249,5.254854202270508,
387,5.29453507065773,87642.80786380827,5.254854202270508,
388,5.310059070587158,87816.9806274355,5.254854202270508,
389,5.29627725481987,87472.5117079068,5.254854202270508,
390,5.307661026716232,87691.91947454632,5.254854202270508,
391,5.257357448339462,87738.2015331959,5.254854202270508,
392,5.24754872918129,87545.25136137597,5.254854202270508,
393,5.282813772559166,87529.76559911999,5.254854202270508,
394,5.3021794110536575,87647.05559833569,5.254854202270508,
395,5.257507622241974,87741.32421652494,5.254854202270508,
396,5.294978514313698,87580.35504405735,5.254854202270508,
397,5.292200446128845,87741.15617409513,5.254854202270508,
398,5.2181386500597,87651.05219818064,5.254854202270508,
399,5.288442954421043,87595.53769993997,5.254854202270508,
400,5.289139837026596,87589.46679697272,5.254854202270508,169.9712606618155
401,5.248732581734657,61718.98538855662,5.254854202270508,
402,5.243908002972603,87639.25908553247,5.254854202270508,
403,5.267185226082802,87327.78283783779,5.254854202270508,
404,5.225771471858025,88009.61009761719,5.254854202270508,
405,5.283090159296989,87888.7911023432,5.254854202270508,
406,5.268905863165855,87604.35945405572,5.254854202270508,
407,5.234477758407593,87906.52663087868,5.254854202270508,
408,5.225300773978233,87560.31028083348,5.254854202270508,
409,5.291169360280037,87761.5780423253,5.254854202270508,
410,5.2244464457035065,87830.39317852235,5.254854202270508,
411,5.307058617472649,87483.49430094227,5.254854202270508,
412,5.180492997169495,87808.52272535606,5.254854202270508,
413,5.273243188858032,87710.69511733804,5.254854202270508,
414,5.2309346199035645,87829.11628436043,5.254854202270508,
415,5.264854326844215,87613.82527366381,5.254854202270508,
416,5.299181267619133,87719.8340126928,5.254854202270508,
417,5.276137709617615,87696.59164767193,5.254854202270508,
418,5.259752348065376,87985.80556903048,5.254854202270508,
419,5.301254585385323,87747.43019472461,5.254854202270508,
420,5.268544763326645,87881.69608488986,5.254854202270508,
421,5.237129732966423,87736.80129895374,5.254854202270508,
422,5.271730214357376,87632.0087352129,5.254854202270508,
423,5.292976230382919,87856.57067317158,5.254854202270508,
424,5.248927816748619,87405.85410125871,5.254854202270508,
425,5.232506528496742,87664.69368916558,5.254854202270508,
426,5.212953194975853,87896.96935541945,5.254854202270508,
427,5.227401703596115,87763.63756483425,5.254854202270508,
428,5.264266267418861,87839.58510563168,5.254854202270508,
429,5.232220143079758,87719.80601929416,5.254854202270508,
430,5.243495866656303,87545.23742033228,5.254854202270508,
431,5.253744512796402,87484.0790029769,5.254854202270508,
432,5.213393747806549,87541.47350097063,5.254854202270508,
433,5.226345658302307,87746.60387731344,5.254854202270508,
434,5.207726255059242,87500.50954091646,5.254854202270508,
435,5.232507154345512,87643.2549743697,5.254854202270508,
436,5.254680395126343,87919.40412912173,5.254854202270508,
437,5.218808993697166,87757.36122639036,5.254854202270508,
438,5.207197532057762,87796.266568206,5.254854202270508,
439,5.198290705680847,87394.83541934134,5.254854202270508,
440,5.21695502102375,87901.70556893587,5.254854202270508,
441,5.197721630334854,87799.01479096309,5.254854202270508,
442,5.213852614164352,87460.9752997545,5.254854202270508,
443,5.2485175132751465,87551.85991595748,5.254854202270508,
444,5.182528808712959,87714.16571396023,5.254854202270508,
445,5.226723566651344,87720.02996698348,5.254854202270508,
446,5.165047496557236,87664.41410780177,5.254854202270508,
447,5.232001721858978,87536.19061940415,5.254854202270508,
448,5.227105751633644,87727.4488805314,5.254854202270508,
449,5.230787888169289,87742.82262331586,5.254854202270508,
450,5.15917606651783,87783.0887070067,5.254854202270508,
451,5.193533793091774,94892.15702617425,5.254854202270508,
452,5.163705602288246,91853.62819882412,5.254854202270508,
453,5.1733351200819016,87803.13744770997,5.254854202270508,
454,5.201064005494118,87920.28994725479,5.254854202270508,
455,5.226636633276939,87857.38502238801,5.254854202270508,
456,5.209524005651474,87582.61536336564,5.254854202270508,
457,5.21122182905674,87479.471205993,5.254854202270508,
458,5.158569261431694,87676.8851707301,5.254854202270508,
459,5.209116294980049,87605.12725404534,5.254854202270508,
460,5.216800838708878,87786.8594142846,5.254854202270508,
461,5.207511976361275,87715.2293388743,5.254854202270508,
462,5.195418104529381,87744.97929862856,5.254854202270508,
463,5.18725748360157,87780.08919352706,5.254854202270508,
464,5.151616886258125,87254.75307412028,5.254854202270508,
465,5.148825317621231,87583.41068864765,5.254854202270508,
466,5.180128842592239,87386.65310162511,5.254854202270508,
467,5.196275308728218,87633.69897939502,5.254854202270508,
468,5.144811242818832,87752.51449006551,5.254854202270508,
469,5.184523165225983,87584.62463403237,5.254854202270508,
470,5.1841526329517365,87464.53748462128,5.254854202270508,
471,5.159090757369995,87124.2723497346,5.254854202270508,
472,5.167386293411255,87640.87975176731,5.254854202270508,
473,5.208647817373276,87641.24301276718,5.254854202270508,
474,5.209867894649506,87700.41088950806,5.254854202270508,
475,5.176083832979202,87663.28182151451,5.254854202270508,
476,5.184587270021439,87626.47748282355,5.254854202270508,
477,5.1605838388204575,86785.04150925287,5.254854202270508,
478,5.180219888687134,87714.10973441614,5.254854202270508,
479,5.180162504315376,87587.51312213561,5.254854202270508,
480,5.155672162771225,87468.80970615882,5.254854202270508,
481,5.165858522057533,87570.68721722015,5.254854202270508,
482,5.185177370905876,87611.08863184242,5.254854202270508,
483,5.165137708187103,86763.60633680905,5.254854202270508,
484,5.136308521032333,87335.12167421127,5.254854202270508,
485,5.189817398786545,87603.99649874552,5.254854202270508,
486,5.112825721502304,87515.7620449706,5.254854202270508,
487,5.17586313188076,87567.01874495768,5.254854202270508,
488,5.133568421006203,87225.0854452502,5.254854202270508,
489,5.158392027020454,87325.18887503949,5.254854202270508,
490,5.185844376683235,87842.35007686424,5.254854202270508,
491,5.174236431717873,87516.79299962208,5.254854202270508,
492,5.127248078584671,87553.90960709853,5.254854202270508,
493,5.16780424118042,87644.14920917834,5.254854202270508,
494,5.210248604416847,86988.15215510769,5.254854202270508,
495,5.137759640812874,87561.4817472675,5.254854202270508,
496,5.145824134349823,87560.81233403838,5.254854202270508,
497,5.113907963037491,87024.78029352408,5.254854202270508,
498,5.126144200563431,87561.55147840084,5.254854202270508,
499,5.158588662743568,87516.13820128578,5.254854202270508,
500,5.169289633631706,86920.97980497968,5.254854202270508,
501,5.155064329504967,87422.39428569702,5.254854202270508,
502,5.164910316467285,87542.54688202144,5.254854202270508,
503,5.116392835974693,87530.04432229376,5.254854202270508,
504,5.150687053799629,87616.7715434573,5.254854202270508,
505,5.146048828959465,87471.32870335528,5.254854202270508,
506,5.151085689663887,86952.13244990795,5.254854202270508,
507,5.167632266879082,87551.67865537333,5.254854202270508,
508,5.1977429240942,87506.94419559326,5.254854202270508,
509,5.120900735259056,87508.04458843877,5.254854202270508,
510,5.104933902621269,87784.23810761698,5.254854202270508,
511,5.1080117374658585,86908.21449621592,5.254854202270508,
512,5.158841118216515,87570.51982776307,5.254854202270508,
513,5.071214705705643,87664.73562652395,5.254854202270508,
514,5.129274562001228,87352.19027846742,5.254854202270508,
