step,train_loss,tps,peak_mem_gb
1,10.940288037061691,17162.982418329964,2.206730842590332
2,10.008586823940277,23258.372032203886,2.206730842590332
3,9.654967844486237,23360.729959021526,2.206730842590332
4,9.44838160276413,23351.35700162487,2.206730842590332
5,9.303312093019485,23434.829499958672,2.206730842590332
6,9.148009181022644,23965.168543994638,2.206730842590332
7,9.03873747587204,23892.594368795624,2.206730842590332
8,8.911362767219543,23298.841829384946,2.206730842590332
9,8.787135630846024,23497.697245235617,2.206730842590332
10,8.696593761444092,23921.484833743198,2.206730842590332
11,8.58361965417862,23931.160731424305,2.206730842590332
12,8.52086415886879,20245.426621701365,2.206730842590332
13,8.42960786819458,22482.940807408566,2.206730842590332
14,8.341967761516571,23738.68139498632,2.206730842590332
15,8.270920723676682,24239.384700826547,2.206730842590332
16,8.250789910554886,24043.34052816767,2.206730842590332
17,8.15122577548027,23766.418709764494,2.206730842590332
18,8.083162188529968,23631.999555005234,2.206730842590332
19,8.048347726464272,23760.601725224027,2.206730842590332
20,7.994718387722969,23670.202451091893,2.206730842590332
21,7.877963870763779,24004.827108474823,2.206730842590332
22,7.837584272027016,22994.90381802969,2.206730842590332
23,7.8045139610767365,23739.163176380873,2.206730842590332
24,7.768408223986626,23498.128115013133,2.206730842590332
25,7.6840082705020905,23817.823709850116,2.206730842590332
26,7.623941421508789,23614.02855997958,2.206730842590332
27,7.620787084102631,23490.568594277283,2.206730842590332
28,7.536332860589027,23752.524508608778,2.206730842590332
29,7.540478676557541,24032.4316973821,2.206730842590332
30,7.456217750906944,24125.63179141421,2.206730842590332
31,7.420938283205032,23749.202002333554,2.206730842590332
32,7.417605176568031,23605.45873038712,2.206730842590332
33,7.351907297968864,23810.359278085336,2.206730842590332
34,7.33161386847496,23837.131605330476,2.206730842590332
35,7.275184839963913,23856.454266174547,2.206730842590332
36,7.284218639135361,24008.45428799342,2.206730842590332
37,7.264301493763924,23345.056365049888,2.206730842590332
38,7.181087419390678,24375.052602026528,2.206730842590332
39,7.169169291853905,23817.74631818795,2.206730842590332
40,7.144449412822723,23583.12249113728,2.206730842590332
41,7.158666580915451,23948.6465373542,2.206730842590332
42,7.056935608386993,23982.74699592823,2.206730842590332
43,7.0828444212675095,24175.647242536586,2.206730842590332
44,7.049580320715904,24089.453014517232,2.206730842590332
45,7.044287770986557,23727.965278595737,2.206730842590332
46,6.989734068512917,23284.001584015372,2.206730842590332
47,7.004530504345894,24075.551890903847,2.206730842590332
48,6.9320218116045,23551.004741766337,2.206730842590332
49,6.936009466648102,23612.31855861366,2.206730842590332
50,6.8722943514585495,24062.88112073232,2.206730842590332
51,6.917233482003212,23724.342492594824,2.206730842590332
52,6.890068978071213,23780.69023563722,2.206730842590332
53,6.877495259046555,24285.76481759452,2.206730842590332
54,6.86288782954216,24174.342852361122,2.206730842590332
55,6.862712472677231,24357.987782011896,2.206730842590332
56,6.864727854728699,24183.877606898757,2.206730842590332
57,6.823638617992401,24551.85638376573,2.206730842590332
58,6.779638662934303,24130.506136479733,2.206730842590332
59,6.809316620230675,23754.56485264656,2.206730842590332
60,6.7635518014431,24666.694180960672,2.206730842590332
61,6.724468499422073,22868.703618329346,2.206730842590332
62,6.763173520565033,24108.516774131702,2.206730842590332
63,6.730209946632385,24167.368295631906,2.206730842590332
64,6.761362284421921,24106.728066792843,2.206730842590332
65,6.695345431566238,24213.715053195836,2.206730842590332
66,6.714226737618446,23760.391204404626,2.206730842590332
67,6.681627199053764,24282.194940920577,2.206730842590332
68,6.688665986061096,23680.90928767717,2.206730842590332
69,6.652351409196854,24153.800543868856,2.206730842590332
70,6.687814578413963,24322.575924811095,2.206730842590332
71,6.6069345921278,24030.188936613642,2.206730842590332
72,6.674437060952187,24127.24753030225,2.206730842590332
73,6.6289906948804855,23929.025363062265,2.206730842590332
74,6.63044074177742,24302.733927553025,2.206730842590332
75,6.627297341823578,22882.45708447323,2.206730842590332
76,6.608032613992691,23728.553138469913,2.206730842590332
77,6.623067066073418,23912.202623011486,2.206730842590332
78,6.568369701504707,24002.12001806285,2.206730842590332
79,6.594942063093185,23945.523427403365,2.206730842590332
80,6.550906777381897,23741.42986147546,2.206730842590332
81,6.584936678409576,24316.70941178292,2.206730842590332
82,6.558965250849724,23918.07535156045,2.206730842590332
83,6.592869088053703,23571.060621254128,2.206730842590332
84,6.495028123259544,23947.57933101168,2.206730842590332
85,6.507312908768654,24120.798572642983,2.206730842590332
86,6.544505745172501,23941.496089596993,2.206730842590332
87,6.508178353309631,23637.090077665132,2.206730842590332
88,6.4457308650016785,23585.39185348802,2.206730842590332
89,6.495025381445885,24406.100696530983,2.206730842590332
90,6.487905785441399,24287.937506858867,2.206730842590332
91,6.447261333465576,24163.661081326794,2.206730842590332
92,6.401782184839249,24256.904436440524,2.206730842590332
93,6.406427592039108,23699.190674752685,2.206730842590332
94,6.454460769891739,24021.30394639524,2.206730842590332
95,6.447130173444748,23918.7444742411,2.206730842590332
96,6.445194244384766,24094.259950626903,2.206730842590332
97,6.38591805100441,24292.815402935885,2.206730842590332
98,6.438296243548393,24115.62665500648,2.206730842590332
99,6.413116291165352,23632.714737557555,2.206730842590332
100,6.373287782073021,23959.4731546476,2.206730842590332
101,6.365826904773712,23991.566835805243,2.206730842590332
102,6.336486220359802,24304.242389978986,2.206730842590332
103,6.369141265749931,24344.18365651307,2.206730842590332
104,6.300165012478828,24383.655086456496,2.206730842590332
105,6.349507063627243,24359.619683250752,2.206730842590332
106,6.322222739458084,23552.17209941735,2.206730842590332
107,6.3320073038339615,24169.62823605258,2.206730842590332
108,6.377074912190437,23737.8009131368,2.206730842590332
109,6.298200473189354,24191.61855807333,2.206730842590332
110,6.3448485136032104,24269.778275592987,2.206730842590332
111,6.29351943731308,24330.090442276756,2.206730842590332
112,6.256782963871956,24184.182936859164,2.206730842590332
113,6.257237181067467,23935.747332438696,2.206730842590332
114,6.250077590346336,23954.936954105004,2.206730842590332
115,6.212777197360992,23768.767676166754,2.206730842590332
116,6.277380511164665,24111.887707641836,2.206730842590332
117,6.217730924487114,24028.823526187643,2.206730842590332
118,6.288218319416046,23724.434635677022,2.206730842590332
119,6.242703288793564,23856.14887363934,2.206730842590332
120,6.211640283465385,24288.451498607013,2.206730842590332
121,6.212989464402199,24052.060835692104,2.206730842590332
122,6.244460970163345,24355.59105368239,2.206730842590332
123,6.187684595584869,23907.128079491456,2.206730842590332
124,6.195547878742218,23918.341747395745,2.206730842590332
125,6.17187674343586,23918.537385616433,2.206730842590332
126,6.161955177783966,23605.829703956613,2.206730842590332
127,6.172136515378952,23825.172016702883,2.206730842590332
128,6.2099665105342865,23690.453780531974,2.206730842590332
129,6.15311886370182,23986.75159456217,2.206730842590332
130,6.217683508992195,24098.1804011692,2.206730842590332
131,6.146180331707001,24202.16098416062,2.206730842590332
132,6.1201381385326385,23533.475008762623,2.206730842590332
133,6.109961196780205,24134.542224619774,2.206730842590332
134,6.122963771224022,23976.558038401163,2.206730842590332
135,6.159673228859901,23290.57813987883,2.206730842590332
136,6.1535414308309555,24087.807504634253,2.206730842590332
137,6.117119520902634,23975.453838352158,2.206730842590332
138,6.148221865296364,23974.372741014362,2.206730842590332
139,6.156796157360077,23821.621678603424,2.206730842590332
140,6.097575932741165,24396.513365198385,2.206730842590332
141,6.075855806469917,23842.738985334887,2.206730842590332
142,6.102565869688988,24518.891316653437,2.206730842590332
143,6.068330496549606,23887.996263822195,2.206730842590332
144,6.099584296345711,24021.798317604884,2.206730842590332
145,6.163773164153099,24116.36294648084,2.206730842590332
146,6.091680526733398,23624.54046567033,2.206730842590332
147,6.0195267498493195,24200.08563979684,2.206730842590332
148,6.076150521636009,23802.837687709205,2.206730842590332
149,6.048684999346733,24360.638653107333,2.206730842590332
150,6.018101334571838,22063.48154918477,2.206730842590332
151,6.011566460132599,23196.85207543912,2.206730842590332
152,6.032377049326897,23557.839009809042,2.206730842590332
153,6.053633823990822,23324.8912285802,2.206730842590332
154,6.018567234277725,23578.52844552641,2.206730842590332
155,6.029537305235863,23624.82777426996,2.206730842590332
156,6.042855471372604,23570.056106558593,2.206730842590332
157,5.983205541968346,23611.635033051,2.206730842590332
158,6.062674656510353,23724.991604656876,2.206730842590332
159,6.002628639340401,23550.926047661345,2.206730842590332
160,6.014820247888565,23084.284519164372,2.206730842590332
161,5.996697559952736,23701.615270654493,2.206730842590332
162,5.989940628409386,23710.275525281097,2.206730842590332
163,6.019185647368431,23820.62872310648,2.206730842590332
164,6.015796542167664,23444.487554040625,2.206730842590332
165,5.998201429843903,23056.60805623547,2.206730842590332
166,6.026580840349197,23535.247160206534,2.206730842590332
167,5.982458099722862,23704.154833600103,2.206730842590332
168,5.990328460931778,23747.048718536844,2.206730842590332
169,5.976962074637413,23152.328492670276,2.206730842590332
170,6.005267560482025,23815.063718126545,2.206730842590332
171,5.912344396114349,23710.91159600329,2.206730842590332
172,5.947963297367096,23467.181888606872,2.206730842590332
173,5.965929478406906,23492.18571582529,2.206730842590332
174,5.898533806204796,23061.407248525302,2.206730842590332
175,5.9112598747015,23455.82572926047,2.206730842590332
176,5.934228405356407,23462.69698483099,2.206730842590332
177,5.936242699623108,23727.798348087934,2.206730842590332
178,5.969713807106018,22843.214637187106,2.206730842590332
179,5.963279694318771,23254.68660577211,2.206730842590332
180,5.905745759606361,22905.240092208292,2.206730842590332
181,5.90925507247448,23661.958437429428,2.206730842590332
182,5.90000618994236,23509.823875884154,2.206730842590332
183,5.920888394117355,23338.65410336535,2.206730842590332
184,5.894655734300613,23435.22909598606,2.206730842590332
185,5.894062057137489,23544.500128802792,2.206730842590332
186,5.916015446186066,23578.591143919068,2.206730842590332
187,5.905357971787453,23584.37903460752,2.206730842590332
188,5.916081488132477,24066.884080796808,2.206730842590332
189,5.879696264863014,24344.610553807353,2.206730842590332
190,5.8918526619672775,23134.144760774434,2.206730842590332
191,5.895223140716553,24114.090743379442,2.206730842590332
192,5.8190434873104095,23921.18714181148,2.206730842590332
193,5.93461374938488,23561.617118920643,2.206730842590332
194,5.806132256984711,24208.8144996473,2.206730842590332
195,5.8659224063158035,23521.656076849176,2.206730842590332
196,5.862942337989807,23923.700060941148,2.206730842590332
197,5.861686289310455,23578.434398562636,2.206730842590332
198,5.918315634131432,24244.38103605387,2.206730842590332
199,5.850858762860298,23538.571545496932,2.206730842590332
