step,train_loss,tps,peak_mem_gb
1,10.939070910215378,29206.881450375815,1.3734660148620605
2,10.019282758235931,36804.51015927632,1.5249724388122559
3,9.639376193284988,36620.097888899494,1.5249724388122559
4,9.438514173030853,37718.228355506064,1.5249724388122559
5,9.290623426437378,36926.878828658875,1.5249724388122559
6,9.114189475774765,38097.03090840587,1.5249724388122559
7,8.992636114358902,37500.08450734585,1.5249724388122559
8,8.831388711929321,37811.51103572045,1.5249724388122559
9,8.716076374053955,37760.90821170695,1.5249724388122559
10,8.608288705348969,37253.3529789526,1.5249724388122559
11,8.52859914302826,36982.66450556096,1.5249724388122559
12,8.476321190595627,37370.38536790356,1.5249724388122559
13,8.383828580379486,37144.48853157886,1.5249724388122559
14,8.266287967562675,37856.38605434378,1.5249724388122559
15,8.20981776714325,38175.628664743475,1.5249724388122559
16,8.164037048816681,37800.22248009605,1.5249724388122559
17,8.035905584692955,37916.36967638419,1.5249724388122559
18,7.999819785356522,37669.678876698286,1.5249724388122559
19,7.981528967618942,37630.4784203895,1.5249724388122559
20,7.898076355457306,37822.09335130062,1.5249724388122559
21,7.799264207482338,37369.35149366046,1.5249724388122559
22,7.715344414114952,37462.280117174094,1.5249724388122559
23,7.675252869725227,37458.065901106165,1.5249724388122559
24,7.641137450933456,37377.25052439779,1.5249724388122559
25,7.5672617405653,38200.55065801533,1.5249724388122559
26,7.515696212649345,37270.59008926678,1.5249724388122559
27,7.476548358798027,37833.66315230808,1.5249724388122559
28,7.415051236748695,38043.768513088784,1.5249724388122559
29,7.389843702316284,37874.94777914609,1.5249724388122559
30,7.296901300549507,37985.75398232975,1.5249724388122559
31,7.271014675498009,37102.69416959008,1.5249724388122559
32,7.229107990860939,37426.72516234585,1.5249724388122559
33,7.14152418076992,37745.609155027734,1.5249724388122559
34,7.1528522074222565,37355.30714183791,1.5249724388122559
35,7.118361607193947,37460.5417338729,1.5249724388122559
36,7.130433440208435,37070.74512845998,1.5249724388122559
37,7.098814561963081,37547.63847747046,1.5249724388122559
38,7.04468697309494,37612.23525477428,1.5249724388122559
39,6.977586343884468,37228.1687718728,1.5249724388122559
40,6.9392412304878235,33033.69165900145,1.5249724388122559
41,6.994294434785843,38121.556927416284,1.5249724388122559
42,6.875123679637909,33176.704767503914,1.5249724388122559
43,6.862659931182861,37803.02189162052,1.5249724388122559
44,6.844446703791618,37109.801993236,1.5249724388122559
45,6.8448997139930725,37785.50445077263,1.5249724388122559
46,6.815243661403656,37216.663945574546,1.5249724388122559
47,6.838140979409218,37252.802664419665,1.5249724388122559
48,6.719472795724869,37741.73256357261,1.5249724388122559
49,6.768883213400841,37987.01648173398,1.5249724388122559
50,6.699553862214088,37860.66430407601,1.5249724388122559
51,6.709501147270203,37083.94089000382,1.5249724388122559
52,6.660812646150589,37235.35249791881,1.5249724388122559
53,6.6949648559093475,37247.113668045444,1.5249724388122559
54,6.696451619267464,37746.92053531605,1.5249724388122559
55,6.659968942403793,37942.5436831906,1.5249724388122559
56,6.648981988430023,36792.60326836666,1.5249724388122559
57,6.618529662489891,37112.95104335402,1.5249724388122559
58,6.550015792250633,38458.58999029503,1.5249724388122559
59,6.660328805446625,37151.94378725377,1.5249724388122559
60,6.612385079264641,37615.80731823786,1.5249724388122559
61,6.541803419589996,37599.14691963483,1.5249724388122559
62,6.551990851759911,37864.095945330264,1.5249724388122559
63,6.516821578145027,38415.68298434886,1.5249724388122559
64,6.546748548746109,37509.26985237708,1.5249724388122559
65,6.535065084695816,38206.48951561772,1.5249724388122559
66,6.539751961827278,37755.750103050304,1.5249724388122559
67,6.4599287658929825,37572.7484704858,1.5249724388122559
68,6.53284627199173,37579.07938128298,1.5249724388122559
69,6.507459387183189,38579.79936667341,1.5249724388122559
70,6.480382859706879,37809.26942727695,1.5249724388122559
71,6.417588993906975,37718.96589637771,1.5249724388122559
72,6.517487972974777,37761.652610207566,1.5249724388122559
73,6.457865789532661,38009.82941341307,1.5249724388122559
74,6.452003017067909,38015.93256214303,1.5249724388122559
75,6.4662346094846725,37936.346271163995,1.5249724388122559
76,6.378530576825142,37600.39928076104,1.5249724388122559
77,6.399692982435226,37488.78170815018,1.5249724388122559
78,6.377724200487137,38243.13513509753,1.5249724388122559
79,6.373367801308632,37549.11822748453,1.5249724388122559
80,6.323575749993324,37583.24122292762,1.5249724388122559
81,6.385774850845337,38042.59964135498,1.5249724388122559
82,6.3895473182201385,37651.60656374081,1.5249724388122559
83,6.373682931065559,37906.10306889667,1.5249724388122559
84,6.33925224840641,38438.34731803157,1.5249724388122559
85,6.318072929978371,37713.131054608515,1.5249724388122559
86,6.362720847129822,37293.70145640964,1.5249724388122559
87,6.331215351819992,38246.4289196853,1.5249724388122559
88,6.2389882653951645,43691.7014133947,1.5249724388122559
89,6.275781974196434,43138.51179538429,1.5249724388122559
90,6.274392127990723,38536.9809076602,1.5249724388122559
91,6.202245980501175,42346.06291599416,1.5249724388122559
92,6.226049825549126,40306.31846735699,1.5249724388122559
93,6.262395024299622,44515.8375017045,1.5249724388122559
94,6.241426885128021,45262.29325605137,1.5249724388122559
95,6.236206069588661,46544.910973205486,1.5249724388122559
96,6.263204529881477,44712.432672856965,1.5249724388122559
97,6.205363631248474,44231.39512334213,1.5249724388122559
98,6.254677668213844,44624.445843947506,1.5249724388122559
99,6.152830436825752,44965.18099146624,1.5249724388122559
100,6.148617267608643,43797.58391962521,1.5249724388122559
101,6.176361411809921,44661.807785898556,1.5249724388122559
102,6.151417911052704,44828.14744802314,1.5249724388122559
103,6.175025209784508,43796.491815659465,1.5249724388122559
104,6.05451026558876,44168.84701029278,1.5249724388122559
105,6.228030875325203,43935.40495971332,1.5249724388122559
106,6.123869568109512,43677.67053361909,1.5249724388122559
107,6.145975202322006,44128.30906747494,1.5249724388122559
108,6.174523577094078,44642.16194957548,1.5249724388122559
109,6.069947794079781,44786.474757029326,1.5249724388122559
