step,train_loss,tps,peak_mem_gb,val_ppl
79,6.362262412905693,70428.50360811753,4.060693740844727,
80,6.385849297046661,70922.04049073534,4.060693740844727,
81,6.353109925985336,70892.1345686767,4.060693740844727,
82,6.331787958741188,70970.07074831161,4.060693740844727,
83,6.343946948647499,70413.21378365549,4.060693740844727,
84,6.313740611076355,70384.4562405995,4.060693740844727,
85,6.29066526889801,70285.1127654058,4.060693740844727,
86,6.311500251293182,70570.60546667055,4.060693740844727,
87,6.295747146010399,70596.1065632304,4.060693740844727,
88,6.2290342301130295,70310.67768263572,4.060693740844727,
89,6.279254212975502,70444.48608910701,4.060693740844727,
90,6.231698498129845,71035.5279693538,4.060693740844727,
91,6.2691003531217575,71055.89217248297,4.060693740844727,
92,6.280491337180138,70296.47265531296,4.060693740844727,
93,6.256373330950737,70919.78980976927,4.060693740844727,
94,6.251311853528023,70132.47963602681,4.060693740844727,
95,6.2349487990140915,70551.19747607123,4.060693740844727,
96,6.216697484254837,69977.64861650656,4.060693740844727,
97,6.194772124290466,70405.92751935295,4.060693740844727,
98,6.189320951700211,70846.99426193742,4.060693740844727,
99,6.18108206987381,70696.68631038572,4.060693740844727,
100,6.17510512471199,70701.0595193099,4.060693740844727,
101,6.168252095580101,69890.60743582432,4.060693740844727,
102,6.176391929388046,70560.49712671967,4.060693740844727,
103,6.176211938261986,70567.9331776555,4.060693740844727,
104,6.153630271553993,70760.51970146391,4.060693740844727,
105,6.134268239140511,70520.30981248787,4.060693740844727,
106,6.148215100169182,70043.60735580693,4.060693740844727,
107,6.14116857945919,70411.9331675826,4.060693740844727,
108,6.133409649133682,70584.04244729845,4.060693740844727,
109,6.126175031065941,70685.9237929582,4.060693740844727,
110,6.106733590364456,70121.32472966427,4.060693740844727,
111,6.115042462944984,70365.93404372202,4.060693740844727,
112,6.095083758234978,70547.22300809664,4.060693740844727,
113,6.089820593595505,70721.068620773,4.060693740844727,
114,6.0870775282382965,70487.66871671745,4.060693740844727,
115,6.06454998254776,70926.13050837662,4.060693740844727,
116,6.059767410159111,70937.03952870691,4.060693740844727,
117,6.075850993394852,70782.05703009998,4.060693740844727,
118,6.037422358989716,70353.1381631441,4.060693740844727,
119,6.016597479581833,70940.28908852467,4.060693740844727,
120,6.094764620065689,71012.05660082216,4.060693740844727,
121,6.064434841275215,71093.99851282885,4.060693740844727,
122,6.042941093444824,70762.13181400909,4.060693740844727,
123,6.021549418568611,70471.81117471773,4.060693740844727,
124,5.9951395988464355,71053.64217156763,4.060693740844727,
125,6.0454875230789185,70968.66902111907,4.060693740844727,
126,5.976229146122932,71198.31735296067,4.060693740844727,
127,6.038630872964859,70943.2368340875,4.060693740844727,
128,6.017828822135925,70653.53784939717,4.060693740844727,
129,5.999525755643845,70841.6079435572,4.060693740844727,
130,5.995544001460075,71013.89117622173,4.060693740844727,
131,5.952286213636398,71192.06618467654,4.060693740844727,
132,6.021234154701233,64779.08637273357,4.060693740844727,
133,5.98690202832222,70683.56084109141,4.060693740844727,
134,6.003921270370483,70948.9316201493,4.060693740844727,
135,5.925994470715523,70997.38340932352,4.060693740844727,
136,5.948063477873802,70628.73930260526,4.060693740844727,
137,5.963241398334503,70409.75081653956,4.060693740844727,
138,5.976508632302284,70890.42511471297,4.060693740844727,
139,5.935197129845619,70728.19277490365,4.060693740844727,
140,5.938478887081146,71004.67339332234,4.060693740844727,
141,5.924483820796013,70297.56030571795,4.060693740844727,
142,5.9595969170331955,70805.15771487287,4.060693740844727,
143,5.902948558330536,70717.87550029393,4.060693740844727,
144,5.897232741117477,71145.64091650922,4.060693740844727,
145,5.888342320919037,70938.74207784895,4.060693740844727,
146,5.9030298590660095,70288.03327251357,4.060693740844727,
147,5.904853835701942,70846.05387954558,4.060693740844727,
148,5.923032805323601,70994.85289699199,4.060693740844727,
149,5.890960797667503,71074.66916374539,4.060693740844727,
150,5.904009565711021,70542.22613487736,4.060693740844727,
151,5.881269723176956,70811.30463480366,4.060693740844727,
152,5.898044779896736,70923.22993267945,4.060693740844727,
153,5.890893846750259,70976.00808917823,4.060693740844727,
154,5.8981022387743,70944.78404081214,4.060693740844727,
155,5.920256584882736,70493.73351483488,4.060693740844727,
156,5.895761147141457,70769.00916428058,4.060693740844727,
157,5.8866607546806335,70997.14502003073,4.060693740844727,
158,5.84764538705349,71128.79576153196,4.060693740844727,
159,5.867356032133102,70947.47579203517,4.060693740844727,
160,5.88516403734684,70222.86039855762,4.060693740844727,
161,5.844803303480148,70994.30280948507,4.060693740844727,
162,5.825718268752098,71194.64765503693,4.060693740844727,
163,5.8188204020261765,70868.7395769268,4.060693740844727,
164,5.86345848441124,71054.81766447384,4.060693740844727,
165,5.834721177816391,71011.61631683078,4.060693740844727,
166,5.8227890729904175,71010.35970296735,4.060693740844727,
167,5.82156066596508,70851.84264883981,4.060693740844727,
168,5.803817331790924,70897.95830070578,4.060693740844727,
169,5.819094195961952,70346.56643774257,4.060693740844727,
170,5.792273998260498,70959.4446555099,4.060693740844727,
171,5.791344225406647,70989.71907841276,4.060693740844727,
172,5.80172835290432,70765.80260417974,4.060693740844727,
173,5.7779693603515625,71202.88195237468,4.060693740844727,
174,5.777348443865776,70853.1119218589,4.060693740844727,
175,5.796783596277237,71097.2073012277,4.060693740844727,
176,5.770160228013992,71014.85436625322,4.060693740844727,
177,5.796670094132423,70982.63379494261,4.060693740844727,
178,5.78485107421875,70574.98121075732,4.060693740844727,
179,5.782601282000542,71063.65347311774,4.060693740844727,
180,5.740786612033844,70897.70229237994,4.060693740844727,
181,5.789180770516396,71051.94328570437,4.060693740844727,
182,5.766925781965256,71242.64175781568,4.060693740844727,
183,5.785009056329727,70756.28484048955,4.060693740844727,
184,5.74966536462307,71144.67417546168,4.060693740844727,
185,5.769164890050888,71166.95271936439,4.060693740844727,
186,5.77545827627182,71207.86218293084,4.060693740844727,
187,5.784291177988052,70816.4491684968,4.060693740844727,
188,5.760562360286713,71070.30474107283,4.060693740844727,
189,5.734997376799583,71138.7269942572,4.060693740844727,
190,5.7095096707344055,71202.20875243652,4.060693740844727,
191,5.757628947496414,71171.23688255802,4.060693740844727,
192,5.730804771184921,70641.66287340903,4.060693740844727,
193,5.695218667387962,71156.4057416367,4.060693740844727,
194,5.723000764846802,71270.98697871124,4.060693740844727,
195,5.7072610557079315,71268.22442920557,4.060693740844727,
196,5.692268416285515,71104.88566403565,4.060693740844727,
197,5.734305307269096,70744.95794055659,4.060693740844727,
198,5.7360585778951645,71202.50385221223,4.060693740844727,
199,5.729744017124176,71270.17389842238,4.060693740844727,
200,5.736808612942696,70673.80170612916,4.060693740844727,265.08180613897594
201,5.6807841360569,52237.36654318286,4.060693740844727,
202,5.6861714124679565,70231.18544490522,4.060693740844727,
203,5.721091374754906,70664.90815690001,4.060693740844727,
204,5.709070295095444,70743.50136775758,4.060693740844727,
205,5.685185179114342,70181.28267279158,4.060693740844727,
206,5.706775277853012,70460.85511696762,4.060693740844727,
207,5.659338504076004,70566.17591823626,4.060693740844727,
208,5.70701165497303,70712.85442399893,4.060693740844727,
209,5.629906103014946,70689.63212822983,4.060693740844727,
210,5.682556182146072,70041.3228462505,4.060693740844727,
211,5.6972818076610565,70551.66828554137,4.060693740844727,
212,5.673957258462906,70506.44495681935,4.060693740844727,
213,5.6822913736104965,70565.12522760943,4.060693740844727,
214,5.648445576429367,70241.20861999685,4.060693740844727,
215,5.626283273100853,70600.74840342543,4.060693740844727,
216,5.65567883849144,71108.2701876152,4.060693740844727,
217,5.673002943396568,71173.55883812837,4.060693740844727,
218,5.649566680192947,71016.63404323811,4.060693740844727,
219,5.6431306302547455,70623.83067417136,4.060693740844727,
220,5.653190687298775,71021.93690864123,4.060693740844727,
221,5.644649714231491,71035.19753752422,4.060693740844727,
222,5.6243931502103806,71127.06567284328,4.060693740844727,
223,5.632552430033684,71084.29116334952,4.060693740844727,
224,5.642456069588661,70446.95946424229,4.060693740844727,
225,5.619740441441536,70815.56432844883,4.060693740844727,
226,5.641792461276054,71012.95553092392,4.060693740844727,
227,5.58870205283165,70991.64417336835,4.060693740844727,
228,5.561439633369446,70568.24115996915,4.060693740844727,
229,5.619739860296249,70899.20179601674,4.060693740844727,
230,5.5686527490615845,71019.78080381786,4.060693740844727,
231,5.600027546286583,70968.7606355842,4.060693740844727,
232,5.569454863667488,70938.9343062736,4.060693740844727,
233,5.621894180774689,70597.57520446755,4.060693740844727,
234,5.615035727620125,71053.44013764124,4.060693740844727,
235,5.616633340716362,70945.35167203424,4.060693740844727,
236,5.5679080337285995,70951.8983982141,4.060693740844727,
237,5.576663374900818,70576.46709406219,4.060693740844727,
238,5.601866066455841,70933.93670579186,4.060693740844727,
239,5.591450363397598,71038.49281468912,4.060693740844727,
240,5.597898840904236,71015.9001450143,4.060693740844727,
241,5.561264082789421,71079.56714365432,4.060693740844727,
242,5.565462023019791,71102.15436770838,4.060693740844727,
243,5.593911200761795,71358.22356544879,4.060693740844727,
244,5.608928248286247,71201.98742920998,4.060693740844727,
245,5.570916905999184,71343.42550040768,4.060693740844727,
246,5.550111934542656,71158.73594013385,4.060693740844727,
247,5.572657018899918,70479.96042753929,4.060693740844727,
248,5.579613134264946,71128.97981847326,4.060693740844727,
249,5.57505838572979,71148.02565676149,4.060693740844727,
250,5.606384336948395,71419.33284824563,4.060693740844727,
251,5.534773275256157,70646.40149065865,4.060693740844727,
252,5.5692092925310135,70570.82288213713,4.060693740844727,
253,5.566795617341995,70677.2452644818,4.060693740844727,
254,5.576066806912422,70623.19559649924,4.060693740844727,
255,5.522741824388504,70675.80056457766,4.060693740844727,
256,5.54257407784462,70536.54214704677,4.060693740844727,
257,5.550778150558472,70711.36279233807,4.060693740844727,
258,5.526227742433548,70709.90760258198,4.060693740844727,
259,5.52043117582798,70677.32704171429,4.060693740844727,
260,5.540651455521584,70437.85216317834,4.060693740844727,
261,5.536371424794197,70031.16036972495,4.060693740844727,
262,5.5750951915979385,70634.58336546493,4.060693740844727,
263,5.544618204236031,70697.4136257134,4.060693740844727,
264,5.524080395698547,70547.69376452244,4.060693740844727,
265,5.543541356921196,70005.65564432536,4.060693740844727,
266,5.501217558979988,70601.5190805089,4.060693740844727,
267,5.510270610451698,70527.09499665104,4.060693740844727,
268,5.54407274723053,70536.79555374615,4.060693740844727,
269,5.536847248673439,70557.62637901962,4.060693740844727,
270,5.49171581864357,70568.43138568234,4.060693740844727,
271,5.4958197474479675,70579.11284604583,4.060693740844727,
272,5.500593796372414,70649.64263520445,4.060693740844727,
273,5.528119772672653,70774.80357229066,4.060693740844727,
274,5.514899268746376,70666.71575531669,4.060693740844727,
275,5.459467872977257,71001.96813023671,4.060693740844727,
276,5.501960963010788,70927.61291311431,4.060693740844727,
277,5.480994716286659,71011.41452182601,4.060693740844727,
278,5.529507577419281,71159.05831162665,4.060693740844727,
279,5.480391427874565,70699.8229646286,4.060693740844727,
280,5.496987298130989,71049.59252898334,4.060693740844727,
281,5.478844031691551,71134.3086799113,4.060693740844727,
282,5.491778656840324,71311.19290307099,4.060693740844727,
283,5.495418027043343,70410.54438308463,4.060693740844727,
284,5.491633057594299,70960.06747659891,4.060693740844727,
285,5.484377712011337,71004.77427152585,4.060693740844727,
286,5.515902757644653,71034.36229299469,4.060693740844727,
287,5.4452716410160065,70942.28474041463,4.060693740844727,
288,5.498759523034096,70316.72105475885,4.060693740844727,
289,5.443210676312447,70909.45315079066,4.060693740844727,
290,5.459560453891754,70961.49634276253,4.060693740844727,
291,5.470008462667465,70986.19000881395,4.060693740844727,
292,5.443261072039604,70754.8551201713,4.060693740844727,
293,5.444238364696503,70717.81182276111,4.060693740844727,
294,5.434239059686661,71138.69937808806,4.060693740844727,
295,5.449711978435516,71031.14081950787,4.060693740844727,
296,5.433305487036705,70981.85477504962,4.060693740844727,
297,5.423270344734192,70423.7129842916,4.060693740844727,
298,5.432856917381287,71149.1950665754,4.060693740844727,
299,5.455423414707184,71001.40876257251,4.060693740844727,
300,5.437923714518547,71266.09029846403,4.060693740844727,
301,5.446781173348427,71448.4410092949,4.060693740844727,
302,5.455776333808899,70828.1183545633,4.060693740844727,
303,5.409690856933594,71005.02188287699,4.060693740844727,
304,5.396921679377556,71115.41737329656,4.060693740844727,
305,5.449407279491425,71122.78682562469,4.060693740844727,
306,5.408588126301765,70031.17821169969,4.060693740844727,
307,5.440268188714981,70471.95571267385,4.060693740844727,
308,5.4387795478105545,70565.58716532402,4.060693740844727,
309,5.40717476606369,70597.11284785805,4.060693740844727,
310,5.429133400321007,70137.83024081613,4.060693740844727,
311,5.444406867027283,70680.52558858674,4.060693740844727,
312,5.449009478092194,70587.71291012825,4.060693740844727,
313,5.427421554923058,70739.61443271032,4.060693740844727,
314,5.407986089587212,70501.25495241232,4.060693740844727,
315,5.382324710488319,70030.81245303462,4.060693740844727,
316,5.413914859294891,70607.16820382529,4.060693740844727,
317,5.359149247407913,70477.18657892676,4.060693740844727,
318,5.410461142659187,70584.61338311202,4.060693740844727,
319,5.43556235730648,70400.73427131689,4.060693740844727,
320,5.417459547519684,70561.19447293816,4.060693740844727,
321,5.419580236077309,70643.01540239173,4.060693740844727,
322,5.412512093782425,70571.98245391753,4.060693740844727,
323,5.39231938123703,70492.60362982741,4.060693740844727,
324,5.375945463776588,70232.36079901672,4.060693740844727,
325,5.3834934532642365,70997.15418882009,4.060693740844727,
326,5.373593702912331,71059.61187424256,4.060693740844727,
327,5.41210101544857,70878.79935845535,4.060693740844727,
328,5.378518849611282,71027.14880052919,4.060693740844727,
329,5.395603507757187,70302.3427712884,4.060693740844727,
330,5.38994288444519,70979.34369790788,4.060693740844727,
331,5.39130012691021,71002.76593215475,4.060693740844727,
332,5.413536295294762,71226.09207820057,4.060693740844727,
333,5.371567651629448,70969.72260174897,4.060693740844727,
334,5.350036174058914,70927.65866733274,4.060693740844727,
335,5.38886596262455,71219.817579184,4.060693740844727,
336,5.420162737369537,70964.78478541432,4.060693740844727,
337,5.396117091178894,70971.35342301642,4.060693740844727,
338,5.399312004446983,70707.19747131357,4.060693740844727,
339,5.421117261052132,71069.07361139802,4.060693740844727,
340,5.398397698998451,71014.12967798613,4.060693740844727,
341,5.372871235013008,71041.44872728927,4.060693740844727,
342,5.396158143877983,70768.2530458025,4.060693740844727,
343,5.3758915811777115,65042.10967847118,4.060693740844727,
344,5.351892486214638,71205.75933394338,4.060693740844727,
345,5.377588912844658,70916.47809184513,4.060693740844727,
346,5.403488576412201,71179.39203770299,4.060693740844727,
347,5.348320305347443,70661.53845900735,4.060693740844727,
348,5.313161179423332,71205.14141508863,4.060693740844727,
349,5.3729705065488815,71188.63680647333,4.060693740844727,
350,5.361652225255966,71225.8429226035,4.060693740844727,
351,5.374513864517212,71053.04525646615,4.060693740844727,
352,5.344895511865616,70664.53574861455,4.060693740844727,
353,5.361914962530136,71232.635343556,4.060693740844727,
354,5.34832538664341,71226.78418622754,4.060693740844727,
355,5.387642741203308,71147.9151633337,4.060693740844727,
356,5.433372929692268,70663.06432012504,4.060693740844727,
357,5.3426022827625275,71116.27292422882,4.060693740844727,
358,5.340303763747215,71233.35526843969,4.060693740844727,
359,5.315493792295456,71312.01616985298,4.060693740844727,
360,5.363191455602646,70776.48011887491,4.060693740844727,
361,5.3257502019405365,71228.73138896177,4.060693740844727,
362,5.345505192875862,71208.8306419983,4.060693740844727,
363,5.349296599626541,71255.56009621959,4.060693740844727,
364,5.3442235589027405,71045.40562885601,4.060693740844727,
365,5.307509884238243,70134.37641254372,4.060693740844727,
366,5.357425644993782,71310.07366074352,4.060693740844727,
367,5.359265625476837,71124.7743551422,4.060693740844727,
368,5.3403346091508865,71202.17186513655,4.060693740844727,
369,5.361801728606224,70762.12270582229,4.060693740844727,
370,5.316533297300339,71007.59897760472,4.060693740844727,
371,5.381767958402634,70941.62561361115,4.060693740844727,
372,5.382784336805344,70902.08211812297,4.060693740844727,
373,5.354683592915535,71294.30625349822,4.060693740844727,
374,5.3379741460084915,70877.46519956485,4.060693740844727,
375,5.3336180448532104,71367.82058520864,4.060693740844727,
376,5.31749427318573,71218.03693012895,4.060693740844727,
377,5.368431001901627,71216.3117229683,4.060693740844727,
378,5.333788260817528,71072.99683739821,4.060693740844727,
379,5.326866179704666,70618.51451919288,4.060693740844727,
380,5.34726157784462,71046.25031458391,4.060693740844727,
381,5.342496275901794,71376.63247739407,4.060693740844727,
382,5.306952625513077,71307.77978626441,4.060693740844727,
383,5.321252822875977,70742.04485493626,4.060693740844727,
384,5.28225465118885,71219.78067363678,4.060693740844727,
385,5.333053395152092,71214.042326407,4.060693740844727,
386,5.301029250025749,71385.24262064887,4.060693740844727,
387,5.306383207440376,71101.7681407178,4.060693740844727,
388,5.324481517076492,70756.1573471593,4.060693740844727,
389,5.306578636169434,71404.32394399674,4.060693740844727,
390,5.321220934391022,71213.747130981,4.060693740844727,
391,5.269882783293724,71185.46584752345,4.060693740844727,
392,5.2603974640369415,70946.77994561256,4.060693740844727,
393,5.2953717559576035,70856.81042269137,4.060693740844727,
394,5.314784750342369,71179.8989169376,4.060693740844727,
395,5.270838961005211,71142.05950273164,4.060693740844727,
396,5.309096306562424,71004.92100396991,4.060693740844727,
397,5.304326057434082,70550.24682225671,4.060693740844727,
398,5.231326758861542,71249.02185270899,4.060693740844727,
399,5.300757467746735,71073.88812241516,4.060693740844727,
400,5.301068663597107,71153.4494643713,4.060693740844727,172.21259887127945
401,5.261711269617081,53516.34583527497,4.060693740844727,
402,5.255746766924858,71308.17750392499,4.060693740844727,
403,5.2784270495176315,71335.13089751037,4.060693740844727,
404,5.238472610712051,70992.12087967573,4.060693740844727,
405,5.29319554567337,71149.32398024587,4.060693740844727,
406,5.277845278382301,71316.8821572172,4.060693740844727,
407,5.244971603155136,71333.62215365963,4.060693740844727,
408,5.232892856001854,71235.2843696732,4.060693740844727,
409,5.301607593894005,70723.79801213877,4.060693740844727,
410,5.2313501089811325,70586.88815560049,4.060693740844727,
411,5.310651287436485,71050.77707054444,4.060693740844727,
412,5.190031930804253,71250.01913433212,4.060693740844727,
413,5.280567243695259,71069.6340457372,4.060693740844727,
414,5.228501096367836,70990.70911420674,4.060693740844727,
415,5.2726364731788635,70798.26421980494,4.060693740844727,
416,5.2742127776145935,71180.72837125714,4.060693740844727,
417,5.2662729769945145,71152.32595923905,4.060693740844727,
418,5.237933859229088,71213.06450093156,4.060693740844727,
419,5.282217711210251,70532.162118978,4.060693740844727,
420,5.259310528635979,70996.8699574514,4.060693740844727,
421,5.227290540933609,71155.64132241053,4.060693740844727,
422,5.271020978689194,71134.28106717243,4.060693740844727,
423,5.274280518293381,71044.51505804718,4.060693740844727,
424,5.233258605003357,70666.09807309503,4.060693740844727,
425,5.225651487708092,71162.89936242082,4.060693740844727,
426,5.206016585230827,71058.92301120167,4.060693740844727,
427,5.221040681004524,71176.15739662315,4.060693740844727,
428,5.262262269854546,70696.30447582925,4.060693740844727,
429,5.230085775256157,70804.44641914888,4.060693740844727,
430,5.241332620382309,71198.66774591352,4.060693740844727,
431,5.252664297819138,71194.02070930898,4.060693740844727,
432,5.210393905639648,71019.84502632519,4.060693740844727,
433,5.226619467139244,70451.59976789342,4.060693740844727,
434,5.206458851695061,71151.23011546374,4.060693740844727,
435,5.233248189091682,71086.37765210158,4.060693740844727,
436,5.255557715892792,70657.90572156543,4.060693740844727,
437,5.21813240647316,70669.1411708342,4.060693740844727,
438,5.207612365484238,70237.14337066755,4.060693740844727,
439,5.19942906498909,70610.50551038687,4.060693740844727,
440,5.217230975627899,70614.75921976879,4.060693740844727,
441,5.200740188360214,70713.04543015908,4.060693740844727,
442,5.2158926874399185,70101.54624561894,4.060693740844727,
443,5.247771009802818,70712.9635702498,4.060693740844727,
444,5.185041859745979,70361.02585457185,4.060693740844727,
445,5.234132766723633,70722.38780029521,4.060693740844727,
446,5.170668333768845,70137.06965357055,4.060693740844727,
447,5.237748935818672,70624.28430807304,4.060693740844727,
448,5.229458883404732,70688.44141934975,4.060693740844727,
449,5.233693212270737,70849.61468243663,4.060693740844727,
450,5.1613287925720215,70967.00167917962,4.060693740844727,
451,5.194782808423042,70039.69879336793,4.060693740844727,
452,5.166465193033218,70495.44196975326,4.060693740844727,
453,5.175302892923355,70581.84035281945,4.060693740844727,
454,5.202446922659874,70642.30736062571,4.060693740844727,
455,5.229549169540405,70090.08841495443,4.060693740844727,
456,5.210264906287193,70688.61411509721,4.060693740844727,
457,5.213264301419258,70749.44638265349,4.060693740844727,
458,5.160022720694542,70714.00047643817,4.060693740844727,
459,5.209502145648003,70659.17713718134,4.060693740844727,
460,5.216148763895035,70592.1451628809,4.060693740844727,
461,5.207439303398132,70964.06111867608,4.060693740844727,
462,5.196175709366798,70887.57316113326,4.060693740844727,
463,5.185055121779442,70907.83431874511,4.060693740844727,
464,5.150974527001381,70548.47233701422,4.060693740844727,
465,5.148602530360222,71157.67674007964,4.060693740844727,
466,5.180137559771538,71102.71532390549,4.060693740844727,
467,5.193404048681259,70914.30094305026,4.060693740844727,
468,5.145287945866585,70634.78302444727,4.060693740844727,
469,5.18205226957798,70003.64102792654,4.060693740844727,
470,5.1853336840868,70645.50273853641,4.060693740844727,
471,5.158162787556648,70669.69531534612,4.060693740844727,
472,5.168894276022911,70620.49210793035,4.060693740844727,
473,5.21090130507946,70066.69283073964,4.060693740844727,
474,5.214072421193123,70405.48570281093,4.060693740844727,
475,5.178651720285416,70684.8695333755,4.060693740844727,
476,5.183934763073921,70567.45309293972,4.060693740844727,
477,5.161962062120438,70623.19559649924,4.060693740844727,
478,5.182954132556915,70184.56191993823,4.060693740844727,
479,5.181988045573235,70712.84532849323,4.060693740844727,
480,5.1545431315898895,70624.73794780235,4.060693740844727,
481,5.16605181992054,70583.33558718294,4.060693740844727,
482,5.190163835883141,70664.41766875828,4.060693740844727,
483,5.169102594256401,70077.43731631557,4.060693740844727,
484,5.137857973575592,70667.5605440734,4.060693740844727,
485,5.18971674144268,70713.18186376238,4.060693740844727,
486,5.115963116288185,70687.04170600648,4.060693740844727,
487,5.177521884441376,70268.38518350368,4.060693740844727,
488,5.136271223425865,70441.28179200213,4.060693740844727,
489,5.159260839223862,70712.17226756457,4.060693740844727,
490,5.188566163182259,70424.55197302593,4.060693740844727,
491,5.174108013510704,70703.13266391025,4.060693740844727,
492,5.129912659525871,70144.79261769431,4.060693740844727,
493,5.1686660051345825,70526.75118258545,4.060693740844727,
494,5.212340459227562,70919.80810741254,4.060693740844727,
495,5.1400173753499985,70907.55080209489,4.060693740844727,
496,5.145419955253601,70940.2799344169,4.060693740844727,
497,5.116359725594521,69979.32323969972,4.060693740844727,
498,5.130055546760559,70719.80407418947,4.060693740844727,
499,5.160774722695351,70702.31430283368,4.060693740844727,
500,5.171938478946686,70658.35979331861,4.060693740844727,
501,5.158842161297798,70157.56653483097,4.060693740844727,
502,5.166215434670448,70576.34024792285,4.060693740844727,
503,5.120786651968956,70554.62004194602,4.060693740844727,
504,5.1521802842617035,70654.30059896478,4.060693740844727,
505,5.147709682583809,70606.01654353073,4.060693740844727,
506,5.154771879315376,70252.68898354922,4.060693740844727,
507,5.169277518987656,70474.8194931738,4.060693740844727,
508,5.199921816587448,70551.57774477064,4.060693740844727,
509,5.12283830344677,70601.23800809398,4.060693740844727,
510,5.109338223934174,70539.73701473088,4.060693740844727,
511,5.106855496764183,70272.84030268068,4.060693740844727,
512,5.163791432976723,71011.8823210894,4.060693740844727,
513,5.073948368430138,70760.2464693295,4.060693740844727,
514,5.130582764744759,70668.83230717319,4.060693740844727,
