step,train_loss,tps,peak_mem_gb
1,10.936048179864883,69834.2318497384,4.647468566894531
2,10.000950276851654,70541.77355451201,5.254854202270508
3,9.641921728849411,87089.21594047676,5.254854202270508
4,9.412221521139145,86917.5579496432,5.254854202270508
5,9.256330519914627,86911.29211781805,5.254854202270508
6,9.090130299329758,86981.02289360613,5.254854202270508
7,8.968845754861832,86553.3375287839,5.254854202270508
8,8.831367015838623,87114.16658461092,5.254854202270508
9,8.721555948257446,87293.62978206437,5.254854202270508
10,8.649964541196823,87127.1719774719,5.254854202270508
11,8.541529178619385,87160.84940746312,5.254854202270508
12,8.428648710250854,87361.43508776334,5.254854202270508
13,8.340498358011246,87178.33380663123,5.254854202270508
14,8.289538383483887,87566.25161281074,5.254854202270508
15,8.219482362270355,87382.47223706618,5.254854202270508
16,8.14924493432045,86984.68371975643,5.254854202270508
17,8.064918145537376,87603.8569013501,5.254854202270508
18,7.9990537613630295,87349.91407910013,5.254854202270508
19,7.939341619610786,87094.61058197437,5.254854202270508
20,7.8952228128910065,87331.44516532832,5.254854202270508
21,7.8166677206754684,87300.76879253237,5.254854202270508
22,7.746472537517548,87092.96866381392,5.254854202270508
23,7.683233395218849,87131.25939957648,5.254854202270508
24,7.626950532197952,87600.11585687942,5.254854202270508
25,7.561571195721626,87718.98022207228,5.254854202270508
26,7.533795848488808,87396.90555240698,5.254854202270508
27,7.4621105045080185,87405.93748144779,5.254854202270508
28,7.418372824788094,87568.35777145626,5.254854202270508
29,7.3694572895765305,87629.55031461027,5.254854202270508
30,7.341036751866341,87908.78976069714,5.254854202270508
31,7.300145998597145,87643.21305756077,5.254854202270508
32,7.243764355778694,87373.52847496622,5.254854202270508
33,7.235992178320885,87641.70407914213,5.254854202270508
34,7.161624550819397,87538.6159264935,5.254854202270508
35,7.132406041026115,87226.4555538508,5.254854202270508
36,7.104673996567726,87209.75423654875,5.254854202270508
37,7.067518353462219,87578.61105025676,5.254854202270508
38,6.994077295064926,87530.78294728912,5.254854202270508
39,6.975332483649254,87797.45837837613,5.254854202270508
40,6.950022459030151,87739.46178222777,5.254854202270508
41,6.934376955032349,87635.83632365377,5.254854202270508
42,6.922505274415016,87513.99276049246,5.254854202270508
43,6.874478057026863,87714.6695330725,5.254854202270508
44,6.842346176505089,87372.22317212408,5.254854202270508
45,6.808450266718864,87760.28913863968,5.254854202270508
46,6.807818949222565,87498.11419692224,5.254854202270508
47,6.797691881656647,87456.87079809775,5.254854202270508
48,6.770959794521332,87815.18511564727,5.254854202270508
49,6.753847524523735,87653.87519113046,5.254854202270508
50,6.734613284468651,88116.52285347375,5.254854202270508
51,6.753238886594772,87392.89041723048,5.254854202270508
52,6.6836598217487335,87659.39592559928,5.254854202270508
53,6.675648272037506,87761.42393228321,5.254854202270508
54,6.640354096889496,87821.34346592153,5.254854202270508
55,6.661959230899811,87317.82397039913,5.254854202270508
56,6.640379533171654,87510.16187784077,5.254854202270508
57,6.631058171391487,87771.23201375331,5.254854202270508
58,6.631640270352364,87700.1590611213,5.254854202270508
59,6.651657044887543,87362.42076093731,5.254854202270508
