step,train_loss,tps,peak_mem_gb
1,10.936219662427902,28474.64943340579,6.769399642944336
2,10.001443326473236,32448.403681613905,7.990518569946289
3,9.64088425040245,32341.398598948366,7.990518569946289
4,9.411230474710464,32795.12203969364,7.990518569946289
5,9.254477739334106,32020.978157468042,7.990518569946289
6,9.085925310850143,32095.67158106189,7.990518569946289
7,8.960616648197174,32451.91464495885,7.990518569946289
8,8.818868964910507,31412.524964793774,7.990518569946289
9,8.705560982227325,31228.45707366634,7.990518569946289
10,8.631426483392715,32161.682358964106,7.990518569946289
11,8.521640688180923,33382.182870369805,7.990518569946289
12,8.407837688922882,32650.539750505595,7.990518569946289
13,8.316965103149414,31921.856231983358,7.990518569946289
14,8.265639841556549,32563.99869520295,7.990518569946289
15,8.192830234766006,31537.601969095827,7.990518569946289
16,8.121640175580978,32359.012955946768,7.990518569946289
17,8.034123450517654,31473.36702258055,7.990518569946289
18,7.965349107980728,33146.65171036421,7.990518569946289
19,7.902244687080383,33108.05323802972,7.990518569946289
20,7.854518949985504,32404.904408340743,7.990518569946289
21,7.7719884514808655,32831.54486494389,7.990518569946289
22,7.699089348316193,31942.967394346593,7.990518569946289
23,7.632839560508728,33144.077810559436,7.990518569946289
24,7.572350576519966,33146.52180677413,7.990518569946289
25,7.504844397306442,31792.200273881343,7.990518569946289
26,7.474781394004822,33341.09902671705,7.990518569946289
27,7.40029214322567,32277.404012242914,7.990518569946289
28,7.3527214378118515,32389.199701415684,7.990518569946289
29,7.301900923252106,32038.144300840093,7.990518569946289
30,7.269254729151726,33340.92715410435,7.990518569946289
31,7.225956216454506,31909.144027211205,7.990518569946289
32,7.167031988501549,32022.302424803867,7.990518569946289
33,7.162910461425781,32274.39680174824,7.990518569946289
34,7.085443556308746,32938.641839152086,7.990518569946289
35,7.058791682124138,32518.219408560915,7.990518569946289
36,7.030682191252708,31670.636119847448,7.990518569946289
37,6.9937334060668945,32066.049816378236,7.990518569946289
38,6.921339511871338,31166.235505968772,7.990518569946289
39,6.90327550470829,32828.49428757397,7.990518569946289
40,6.8785580694675446,32082.777527855407,7.990518569946289
41,6.861403450369835,32345.807526858945,7.990518569946289
42,6.853515863418579,33373.140723712655,7.990518569946289
43,6.805446192622185,32474.087835586393,7.990518569946289
44,6.772204831242561,31590.553854156216,7.990518569946289
45,6.739634662866592,32700.42674500807,7.990518569946289
46,6.740662693977356,32228.433771430216,7.990518569946289
47,6.7321208119392395,31958.65468060722,7.990518569946289
48,6.702120080590248,32426.27510225744,7.990518569946289
49,6.68648561835289,32246.48701118201,7.990518569946289
50,6.665975287556648,32850.009422460214,7.990518569946289
51,6.685068726539612,31752.933650557043,7.990518569946289
52,6.612948954105377,31619.932482049586,7.990518569946289
53,6.608465000987053,32708.44437653932,7.990518569946289
54,6.56728820502758,31968.007900884466,7.990518569946289
55,6.590547576546669,32788.79052648668,7.990518569946289
56,6.565815716981888,31767.82716127143,7.990518569946289
57,6.556324675679207,31684.26552027031,7.990518569946289
58,6.5656066089868546,30768.9672033423,7.990518569946289
59,6.576833099126816,31968.22725526117,7.990518569946289
60,6.501752287149429,33035.88514822665,7.990518569946289
61,6.542533785104752,33524.52715598238,7.990518569946289
62,6.482675164937973,31441.593026611517,7.990518569946289
63,6.476362302899361,32044.19480962394,7.990518569946289
64,6.436681151390076,32858.532640893776,7.990518569946289
65,6.459817245602608,32400.960572264165,7.990518569946289
66,6.457473590970039,33048.62703947248,7.990518569946289
67,6.391562789678574,32069.588894560275,7.990518569946289
68,6.4122603982687,32325.15094101209,7.990518569946289
69,6.429920554161072,31962.298310466653,7.990518569946289
70,6.387933373451233,32996.90434918308,7.990518569946289
71,6.373571917414665,32306.960175973665,7.990518569946289
72,6.337388560175896,31599.496660145272,7.990518569946289
73,6.31411050260067,31784.17159143153,7.990518569946289
74,6.320294737815857,32663.58378900457,7.990518569946289
75,6.319566413760185,31888.852551623575,7.990518569946289
76,6.321448966860771,31871.210359706358,7.990518569946289
77,6.28827092051506,30913.129255493765,7.990518569946289
78,6.2740534245967865,31706.23375670344,7.990518569946289
79,6.2724539041519165,31684.459084888727,7.990518569946289
80,6.288931369781494,32518.077072972217,7.990518569946289
81,6.2630079835653305,32324.7460991103,7.990518569946289
82,6.241155624389648,31513.45493574877,7.990518569946289
83,6.2507143169641495,33379.63103787727,7.990518569946289
84,6.222022101283073,32405.720033219415,7.990518569946289
85,6.194935187697411,31440.45480391629,7.990518569946289
86,6.2175630778074265,33088.37743764269,7.990518569946289
87,6.197866529226303,31218.762126451373,7.990518569946289
88,6.130685985088348,32652.085324416345,7.990518569946289
89,6.179953083395958,31451.279344877494,7.990518569946289
90,6.131589636206627,32629.38960141582,7.990518569946289
91,6.168509438633919,31941.137471749313,7.990518569946289
92,6.183086737990379,31922.299238762105,7.990518569946289
93,6.156521111726761,32704.095573592836,7.990518569946289
94,6.148270800709724,31633.6475041388,7.990518569946289
95,6.132167845964432,33140.08585937287,7.990518569946289
96,6.110623136162758,31134.023880549004,7.990518569946289
97,6.08789549767971,32701.62690214682,7.990518569946289
98,6.086578875780106,32791.403421913026,7.990518569946289
99,6.074538081884384,32357.588322362575,7.990518569946289
100,6.066104203462601,32561.16155720961,7.990518569946289
101,6.064100086688995,31678.57650734696,7.990518569946289
102,6.070851728320122,31834.061714518397,7.990518569946289
103,6.068564534187317,31867.57084136801,7.990518569946289
104,6.045859977602959,31253.21739235235,7.990518569946289
105,6.026319399476051,31762.792593786635,7.990518569946289
106,6.035141006112099,31609.467726801642,7.990518569946289
107,6.029938697814941,31193.914750812197,7.990518569946289
108,6.022826939821243,32174.562722498136,7.990518569946289
109,6.012765571475029,31865.83451132789,7.990518569946289
110,5.995408415794373,33050.66355459659,7.990518569946289
111,6.004710391163826,31455.67388200794,7.990518569946289
112,5.983952045440674,31776.762261524353,7.990518569946289
113,5.977949738502502,32922.4570635515,7.990518569946289
114,5.9723639488220215,31671.29842700593,7.990518569946289
115,5.948097616434097,31576.181529045272,7.990518569946289
116,5.946659758687019,33245.63958418929,7.990518569946289
117,5.962103009223938,31679.416220254294,7.990518569946289
118,5.921550288796425,31065.753079743405,7.990518569946289
119,5.8985118716955185,32614.89644578809,7.990518569946289
120,5.974480539560318,31358.81537248488,7.990518569946289
121,5.948771446943283,31374.904478793727,7.990518569946289
122,5.919035360217094,31881.67352270528,7.990518569946289
123,5.901300847530365,31868.867670846626,7.990518569946289
124,5.873055964708328,31431.130954628392,7.990518569946289
125,5.925487741827965,31614.75559841226,7.990518569946289
126,5.850779786705971,31734.92304834452,7.990518569946289
127,5.918594419956207,31967.766242768004,7.990518569946289
128,5.891658529639244,31951.323487877107,7.990518569946289
129,5.872984156012535,31517.536199664562,7.990518569946289
130,5.866003409028053,32062.234772042983,7.990518569946289
131,5.823060840368271,32330.025045021914,7.990518569946289
132,5.892617434263229,30825.330965120673,7.990518569946289
133,5.865553930401802,32037.520705460203,7.990518569946289
134,5.892178297042847,32144.00395909373,7.990518569946289
135,5.8106842786073685,33318.382727836084,7.990518569946289
136,5.815603137016296,33338.244149071164,7.990518569946289
137,5.833059325814247,32113.144899344537,7.990518569946289
138,5.850419133901596,31966.58588832182,7.990518569946289
139,5.8070500791072845,32793.91305407034,7.990518569946289
140,5.803356885910034,32478.92445165994,7.990518569946289
141,5.791354462504387,30780.14418605198,7.990518569946289
142,5.831400766968727,31816.06762354805,7.990518569946289
143,5.772297233343124,31967.39260933329,7.990518569946289
144,5.7606619745492935,31861.87675556505,7.990518569946289
145,5.754734098911285,31562.005286974676,7.990518569946289
146,5.77011775970459,31207.825965090746,7.990518569946289
147,5.768115222454071,32708.288694730865,7.990518569946289
148,5.7856671661138535,31886.96409081497,7.990518569946289
149,5.752222046256065,31228.69300528414,7.990518569946289
150,5.770269587635994,31861.893374975425,7.990518569946289
151,5.7429618537425995,31386.680204026394,7.990518569946289
152,5.757642105221748,32203.79870691766,7.990518569946289
153,5.75120410323143,32307.110162231398,7.990518569946289
154,5.755180060863495,32594.60986535174,7.990518569946289
155,5.781505316495895,31907.029088455853,7.990518569946289
156,5.750045448541641,32054.955045288698,7.990518569946289
157,5.74052657186985,33053.980134392245,7.990518569946289
158,5.706426814198494,32367.58626072167,7.990518569946289
159,5.720217049121857,33448.850898129414,7.990518569946289
160,5.7392206490039825,33167.9416689618,7.990518569946289
161,5.696430325508118,31987.229558063642,7.990518569946289
162,5.67688824236393,32852.944240343684,7.990518569946289
163,5.671629831194878,32654.523245913788,7.990518569946289
164,5.712993532419205,31872.311616367984,7.990518569946289
165,5.687223106622696,31703.236959280268,7.990518569946289
166,5.673555746674538,30947.0852875763,7.990518569946289
167,5.670016944408417,32323.425206619322,7.990518569946289
168,5.651906207203865,33047.07150968006,7.990518569946289
169,5.664036810398102,31633.809506349768,7.990518569946289
170,5.640159890055656,31527.571315816444,7.990518569946289
171,5.637651637196541,32673.67270888954,7.990518569946289
172,5.650454968214035,31966.987384933873,7.990518569946289
173,5.626986086368561,32743.565109540734,7.990518569946289
174,5.628014221787453,32898.271713811584,7.990518569946289
175,5.645965486764908,32450.278782458347,7.990518569946289
176,5.620879918336868,32094.997027442143,7.990518569946289
177,5.651965886354446,31852.102007226105,7.990518569946289
178,5.629116088151932,32048.444603734428,7.990518569946289
179,5.633549153804779,32567.220246567533,7.990518569946289
180,5.585677042603493,31744.99444262038,7.990518569946289
181,5.636232808232307,31324.97302365727,7.990518569946289
182,5.607850581407547,32612.133619411437,7.990518569946289
183,5.633050754666328,31896.79911466214,7.990518569946289
184,5.591008469462395,31948.08895137224,7.990518569946289
185,5.617032632231712,32494.458941387533,7.990518569946289
186,5.61569544672966,31682.88872320663,7.990518569946289
